AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 3 9 2 4 
4 0 6 6 3 4 
5 0 5 4 3 5 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 3 6 1 6 
9 0 10 4 6 2 
10 0 0 0 0 0 
