#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 784 0 0 0 0 0 0 0 0 0 0 0
2 408 0 0 0 0 0 0 0 0 0 0 0
3 258 0 0 0 0 0 0 0 0 0 0 0
4 203 0 0 0 0 0 0 0 0 0 0 0
5 157 0 0 0 0 0 0 0 0 0 0 0
6 140 0 0 0 0 0 0 0 0 0 0 0
7 110 0 0 0 0 0 0 0 0 0 0 0
8 106 0 0 0 0 0 0 0 0 0 0 0
9 78 0 0 0 0 0 0 0 0 0 0 0
10 86 0 0 0 0 0 0 0 0 0 0 0
11 66 0 0 0 0 0 0 0 0 0 0 0
12 59 0 0 0 0 0 0 0 0 0 0 0
13 51 0 0 0 0 0 0 0 0 0 0 0
14 58 0 0 0 0 0 0 0 0 0 0 0
15 61 0 0 0 0 0 0 0 0 0 0 0
16 47 0 0 0 0 0 0 0 0 0 0 0
17 44 0 0 0 0 0 0 0 0 0 0 0
18 40 0 0 0 0 0 0 0 0 0 0 0
19 45 0 0 0 0 0 0 0 0 0 0 0
20 41 0 0 0 0 0 0 0 0 0 0 0
21 31 0 0 0 0 0 0 0 0 0 0 0
22 31 0 0 0 0 0 0 0 0 0 0 0
23 30 0 0 0 0 0 0 0 0 0 0 0
24 28 0 0 0 0 0 0 0 0 0 0 0
25 25 0 0 0 0 0 0 0 0 0 0 0
26 41 0 0 0 0 0 0 0 0 0 0 0
27 31 0 0 0 0 0 0 0 0 0 0 0
28 22 0 0 0 0 0 0 0 0 0 0 0
29 25 0 0 0 0 0 0 0 0 0 0 0
30 25 0 0 0 0 0 0 0 0 0 0 0
31 26 0 0 0 0 0 0 0 0 0 0 0
32 27 0 0 0 0 0 0 0 0 0 0 0
33 23 0 0 0 0 0 0 0 0 0 0 0
34 20 0 0 0 0 0 0 0 0 0 0 0
35 28 0 0 0 0 0 0 0 0 0 0 0
36 23 0 0 0 0 0 0 0 0 0 0 0
37 23 0 0 0 0 0 0 0 0 0 0 0
38 13 0 0 0 0 0 0 0 0 0 0 0
39 25 0 0 0 0 0 0 0 0 0 0 0
40 27 0 0 0 0 0 0 0 0 0 0 0
41 26 0 0 0 0 0 0 0 0 0 0 0
42 18 0 0 0 0 0 0 0 0 0 0 0
43 13 0 0 0 0 0 0 0 0 0 0 0
44 12 0 0 0 0 0 0 0 0 0 0 0
45 11 0 0 0 0 0 0 0 0 0 0 0
46 20 0 0 0 0 0 0 0 0 0 0 0
47 19 0 0 0 0 0 0 0 0 0 0 0
48 17 0 0 0 0 0 0 0 0 0 0 0
49 21 0 0 0 0 0 0 0 0 0 0 0
50 16 0 0 0 0 0 0 0 0 0 0 0
51 16 0 0 0 0 0 0 0 0 0 0 0
52 17 0 0 0 0 0 0 0 0 0 0 0
53 7 0 0 0 0 0 0 0 0 0 0 0
54 10 0 0 0 0 0 0 0 0 0 0 0
55 19 0 0 0 0 0 0 0 0 0 0 0
56 18 0 0 0 0 0 0 0 0 0 0 0
57 13 0 0 0 0 0 0 0 0 0 0 0
58 12 0 0 0 0 0 0 0 0 0 0 0
59 15 0 0 0 0 0 0 0 0 0 0 0
60 14 0 0 0 0 0 0 0 0 0 0 0
61 11 0 0 0 0 0 0 0 0 0 0 0
62 5 0 0 0 0 0 0 0 0 0 0 0
63 13 0 0 0 0 0 0 0 0 0 0 0
64 8 0 0 0 0 0 0 0 0 0 0 0
65 19 0 0 0 0 0 0 0 0 0 0 0
66 10 0 0 0 0 0 0 0 0 0 0 0
67 12 0 0 0 0 0 0 0 0 0 0 0
68 13 0 0 0 0 0 0 0 0 0 0 0
69 12 0 0 0 0 0 0 0 0 0 0 0
70 8 0 0 0 0 0 0 0 0 0 0 0
71 13 0 0 0 0 0 0 0 0 0 0 0
72 11 0 0 0 0 0 0 0 0 0 0 0
73 17 0 0 0 0 0 0 0 0 0 0 0
74 7 0 0 0 0 0 0 0 0 0 0 0
75 14 0 0 0 0 0 0 0 0 0 0 0
76 17 0 0 0 0 0 0 0 0 0 0 0
77 11 0 0 0 0 0 0 0 0 0 0 0
78 8 0 0 0 0 0 0 0 0 0 0 0
79 9 0 0 0 0 0 0 0 0 0 0 0
80 6 0 0 0 0 0 0 0 0 0 0 0
81 9 0 0 0 0 0 0 0 0 0 0 0
82 11 0 0 0 0 0 0 0 0 0 0 0
83 6 0 0 0 0 0 0 0 0 0 0 0
84 10 0 0 0 0 0 0 0 0 0 0 0
85 17 0 0 0 0 0 0 0 0 0 0 0
86 11 0 0 0 0 0 0 0 0 0 0 0
87 14 0 0 0 0 0 0 0 0 0 0 0
88 10 0 0 0 0 0 0 0 0 0 0 0
89 3 0 0 0 0 0 0 0 0 0 0 0
90 10 0 0 0 0 0 0 0 0 0 0 0
91 8 0 0 0 0 0 0 0 0 0 0 0
92 4 0 0 0 0 0 0 0 0 0 0 0
93 7 0 0 0 0 0 0 0 0 0 0 0
94 9 0 0 0 0 0 0 0 0 0 0 0
95 4 0 0 0 0 0 0 0 0 0 0 0
96 5 0 0 0 0 0 0 0 0 0 0 0
97 12 0 0 0 0 0 0 0 0 0 0 0
98 6 0 0 0 0 0 0 0 0 0 0 0
99 12 0 0 0 0 0 0 0 0 0 0 0
100 7 0 0 0 0 0 0 0 0 0 0 0
