AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 10 
2 0 0 0 0 10 
3 0 16 4 0 5 
4 0 7 1 0 8 
5 0 0 0 0 10 
6 0 0 0 0 10 
7 22 6 2 0 6 
8 0 0 0 0 10 
9 0 12 2 1 6 
10 0 0 10 1 5 
