AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 4 8 1 5 
4 0 7 9 1 4 
5 0 4 4 2 6 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 4 4 2 6 
9 0 1 6 3 5 
10 0 0 0 0 0 
