0 10 0
9999992539 10 0.2992527736794761
19999932216 11 0.2988440935604287
30000078505 11 0.3043344426345002
40000071657 12 0.3038235924856909
50000101786 13 0.3086888319981604
60000062772 13 0.3130376076239216
70000008563 14 0.3122202473858267
80000066488 14 0.3158691770201788
89999999187 15 0.3145069099566873
99999790551 16 0.3168227639646228
109999673037 16 0.3168227639646228
119999858935 17 0.3168227639646228
130000034739 17 0.3206691650850693
140000073509 18 0.3206691650850693
150000220951 19 0.3243018772543798
160000416133 19 0.3277433940463582
170000500802 20 0.3277433940463582
180000594324 20 0.3313843623796899
190000407691 21 0.3313843623796899
200000433424 21 0.335612697810527
210000604101 22 0.3363557525724314
220000722126 22 0.3396994990010014
230000859451 23 0.3400710263819536
240000849006 23 0.3429140185144575
250000864861 24 0.3429140185144575
260000902753 24 0.3456385526414403
270000950390 25 0.3456385526414403
280001000599 25 0.3482541054033439
290001104820 25 0.3482541054033439
300001085054 26 0.3482541054033439
310001012468 26 0.3507690599820974
320000956409 27 0.3507690599820974
330001050828 27 0.3531908680949711
340001044460 28 0.3535314348608439
350001009231 28 0.356547883358575
360000955621 29 0.3568884501244479
370000976546 29 0.3601649372857764
380001064425 30 0.3605055040516493
390000949712 30 0.3626851313532356
400000944795 31 0.3626851313532356
410000977244 31 0.3647944480967062
420000987500 31 0.3647944480967062
430000996699 32 0.3647944480967062
440000971542 32 0.3668378486919434
450000923200 33 0.3668378486919434
460001018888 33 0.3688193280570219
470001069285 34 0.3688193280570219
480001000579 34 0.3707425286172452
490000938725 34 0.3710568979395893
500000816429 35 0.372000005906622
510000820971 35 0.3748113658464429
520000898532 36 0.3751257351687871
530000638375 36 0.3769420912534424
540000694965 37 0.3769420912534424
550000828794 37 0.378709356633107
560000698294 37 0.378709356633107
570000610572 38 0.378709356633107
580000780618 38 0.3804301150290961
590000709284 39 0.3804301150290961
600000620151 39 0.3821067514149318
610000553866 39 0.3821067514149318
620000601169 40 0.3821067514149318
630000620000 40 0.3846172150033659
640000629828 41 0.3849091293741141
650000670935 41 0.3876716361021698
660000659545 41 0.3876716361021698
670000595471 42 0.3876716361021698
680000570605 42 0.38922851274616
690000743395 43 0.38922851274616
700000855254 43 0.3907491829565691
710000900399 43 0.3907491829565691
720000881178 44 0.3907491829565691
730000957993 44 0.392235292480378
740001001792 45 0.392235292480378
750000901913 45 0.3936883773481022
760000880254 45 0.3939608307608005
770000827670 46 0.3947781909988954
780000802920 46 0.3970170473032423
790000700075 47 0.3972895007159407
800000711811 47 0.3986807521850383
810000855536 47 0.3986807521850383
820000997059 48 0.3986807521850383
830000902078 48 0.4000430192485298
840000929512 49 0.4000430192485298
850001009284 49 0.4013774849433785
860000982243 49 0.4013774849433785
870000815449 50 0.4013774849433785
880000914300 50 0.4026852613243304
890000975538 51 0.4029406863987349
900000810290 51 0.4049890953287643
910000918729 51 0.4057553705519781
920000629491 52 0.4060107956263828
930000713181 52 0.4072682729157595
940000594290 52 0.4072682729157595
950000492096 53 0.4072682729157595
960000568826 53 0.4085020242185443
970000687526 54 0.4085020242185443
980000698518 54 0.4097129282749811
990000615451 54 0.4097129282749811
1000000614734 55 0.4097129282749811
1010000653250 55 0.4109018158940281
1020000794852 56 0.4109018158940281
1030000772887 56 0.4130310736571325
1040000867540 56 0.4139926739372442
1050000846582 57 0.4139926739372442
1060000846649 57 0.415139846201237
1070000904794 57 0.415139846201237
1080000856694 58 0.415139846201237
