#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 1698 0 0 0 0 0 0 0 0 0 0 0
2 748 0 0 0 0 0 0 0 0 0 0 0
3 515 0 0 0 0 0 1 0 0 0 0 0
4 397 0 0 0 0 0 0 0 0 0 0 0
5 304 0 0 0 0 0 0 0 0 0 0 0
6 262 0 0 0 0 0 0 0 0 0 0 0
7 221 0 0 0 0 0 0 0 0 0 0 0
8 201 0 0 0 0 0 0 0 0 0 0 0
9 171 0 0 0 0 0 0 0 0 0 0 0
10 167 0 0 0 0 0 0 0 0 0 0 0
11 158 0 0 0 0 0 0 0 0 0 0 0
12 150 0 0 0 0 0 0 0 0 0 0 0
13 115 0 0 0 0 0 0 0 0 0 0 0
14 96 0 0 0 0 0 0 0 0 0 0 0
15 100 0 0 0 0 0 0 0 0 0 0 0
16 100 0 0 0 0 0 0 0 0 0 0 0
17 93 0 0 0 0 0 0 0 0 0 0 0
18 80 0 0 0 0 0 0 0 0 0 0 0
19 77 0 0 0 0 0 0 0 0 0 0 0
20 66 0 0 0 0 0 0 0 0 0 0 0
21 75 0 0 0 0 0 0 0 0 0 0 0
22 70 0 0 0 0 0 0 0 0 0 0 0
23 77 0 0 0 0 0 0 0 0 0 0 0
24 67 0 0 0 0 0 0 0 0 0 0 0
25 56 0 0 0 0 0 0 0 0 0 0 0
26 49 0 0 0 0 0 0 0 0 0 0 0
27 66 0 0 0 0 0 0 0 0 0 0 0
28 66 0 0 0 0 0 0 0 0 0 0 0
29 52 0 0 0 0 0 0 0 0 0 0 0
30 57 0 0 0 0 0 0 0 0 0 0 0
31 46 0 0 0 0 0 0 0 0 0 0 0
32 64 0 0 0 0 0 0 0 0 0 0 0
33 52 0 0 0 0 0 0 0 0 0 0 0
34 48 0 0 0 0 0 0 0 0 0 0 0
35 40 0 0 0 0 0 0 0 0 0 0 0
36 43 0 0 0 0 0 0 0 0 0 0 0
37 46 0 0 0 0 0 0 0 0 0 0 0
38 34 0 0 0 0 0 0 0 0 0 0 0
39 38 0 0 0 0 0 0 0 0 0 0 0
40 37 0 0 0 0 0 0 0 0 0 0 0
41 42 0 0 0 0 0 0 0 0 0 0 0
42 38 0 0 0 0 0 0 0 0 0 0 0
43 24 0 0 0 0 0 0 0 0 0 0 0
44 29 0 0 0 0 0 0 0 0 0 0 0
45 29 0 0 0 0 0 0 0 0 0 0 0
46 27 0 0 0 0 0 0 0 0 0 0 0
47 25 0 0 0 0 0 0 0 0 0 0 0
48 24 0 0 0 0 0 0 0 0 0 0 0
49 26 0 0 0 0 0 0 0 0 0 0 0
50 35 0 0 0 0 0 0 0 0 0 0 0
51 27 0 0 0 0 0 0 0 0 0 0 0
52 30 0 0 0 0 0 0 0 0 0 0 0
53 39 0 0 0 0 0 0 0 0 0 0 0
54 31 0 0 0 0 0 0 0 0 0 0 0
55 32 0 0 0 0 0 0 0 0 0 0 0
56 31 0 0 0 0 0 0 0 0 0 0 0
57 20 0 0 0 0 0 0 0 0 0 0 0
58 31 0 0 0 0 0 0 0 0 0 0 0
59 27 0 0 0 0 0 0 0 0 0 0 0
60 27 0 0 0 0 0 0 0 0 0 0 0
61 26 0 0 0 0 0 0 0 0 0 0 0
62 24 0 0 0 0 0 0 0 0 0 0 0
63 25 0 0 0 0 0 0 0 0 0 0 0
64 25 0 0 0 0 0 0 0 0 0 0 0
65 31 0 0 0 0 0 0 0 0 0 0 0
66 21 0 0 0 0 0 0 0 0 0 0 0
67 20 0 0 0 0 0 0 0 0 0 0 0
68 17 0 0 0 0 0 0 0 0 0 0 0
69 24 0 0 0 0 0 0 0 0 0 0 0
70 21 0 0 0 0 0 0 0 0 0 0 0
71 31 0 0 0 0 0 0 0 0 0 0 0
72 18 0 0 0 0 0 0 0 0 0 0 0
73 23 0 0 0 0 0 0 0 0 0 0 0
74 25 0 0 0 0 0 0 0 0 0 0 0
75 18 0 0 0 0 0 0 0 0 0 0 0
76 18 0 0 0 0 0 0 0 0 0 0 0
77 26 0 0 0 0 0 0 0 0 0 0 0
78 19 0 0 0 0 0 0 0 0 0 0 0
79 16 0 0 0 0 0 0 0 0 0 0 0
80 21 0 0 0 0 0 0 0 0 0 0 0
81 19 0 0 0 0 0 0 0 0 0 0 0
82 16 0 0 0 0 0 0 0 0 0 0 0
83 20 0 0 0 0 0 0 0 0 0 0 0
84 13 0 0 0 0 0 0 0 0 0 0 0
85 27 0 0 0 0 0 0 0 0 0 0 0
86 25 0 0 0 0 0 0 0 0 0 0 0
87 10 0 0 0 0 0 0 0 0 0 0 0
88 23 0 0 0 0 0 0 0 0 0 0 0
89 17 0 0 0 0 0 0 0 0 0 0 0
90 12 0 0 0 0 0 0 0 0 0 0 0
91 14 0 0 0 0 0 0 0 0 0 0 0
92 11 0 0 0 0 0 0 0 0 0 0 0
93 16 0 0 0 0 0 0 0 0 0 0 0
94 17 0 0 0 0 0 0 0 0 0 0 0
95 12 0 0 0 0 0 0 0 0 0 0 0
96 17 0 0 0 0 0 0 0 0 0 0 0
97 10 0 0 0 0 0 0 0 0 0 0 0
98 14 0 0 0 0 0 0 0 0 0 0 0
99 13 0 0 0 0 0 0 0 0 0 0 0
100 17 0 0 0 0 0 0 0 0 0 0 0
