link load
2-1 1
1-2 1
11-1 0
1-11 0
11-2 0
2-11 0
11-10 1
10-11 1
3-2 0
2-3 0
4-3 0
3-4 0.821429
5-4 0.178571
4-5 1
6-5 1
5-6 0.941837
7-6 1
6-7 0.935714
8-4 0
4-8 0
8-7 1
7-8 0.821429
9-3 0.821429
3-9 0
9-8 0
8-9 0.821429
10-9 0
9-10 0
