#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 788 0 0 0 0 0 0 0 0 0 0 0
2 397 0 0 0 0 1 0 0 0 0 0 0
3 264 0 0 0 0 0 1 0 0 0 0 0
4 206 0 0 0 0 0 1 0 0 0 0 0
5 154 0 0 0 0 0 0 0 0 0 0 0
6 160 0 0 0 0 0 0 0 0 0 0 0
7 99 0 0 0 0 0 1 0 0 0 0 0
8 95 0 0 0 0 0 0 0 0 0 0 0
9 86 0 0 0 0 1 0 0 0 0 0 0
10 90 0 0 0 0 0 1 0 0 0 0 0
11 71 0 0 0 0 0 0 0 0 0 0 0
12 59 0 0 0 0 0 1 0 0 0 0 0
13 73 0 0 0 1 0 0 0 0 0 0 0
14 47 0 0 0 0 0 0 0 0 0 0 0
15 41 0 0 0 1 0 0 0 0 0 0 0
16 45 0 0 0 0 0 0 0 0 0 0 0
17 41 0 0 0 0 0 0 0 0 0 0 0
18 51 0 0 0 0 0 0 0 0 0 0 1
19 49 0 0 0 0 0 0 0 0 0 0 0
20 43 0 0 0 0 0 0 0 1 0 0 0
21 31 0 0 0 0 0 0 0 0 0 0 0
22 33 0 0 0 0 0 0 0 0 0 0 0
23 36 0 0 0 0 0 0 0 1 0 0 0
24 37 0 0 0 0 0 0 0 0 0 0 0
25 24 0 0 0 0 0 0 0 0 0 0 0
26 23 0 0 0 0 1 0 0 0 0 0 0
27 41 0 0 0 0 1 0 0 0 0 0 0
28 20 0 0 0 0 0 0 0 0 0 0 0
29 27 0 0 0 0 0 0 0 0 0 0 0
30 19 0 0 0 0 0 0 0 0 0 0 0
31 27 0 0 0 0 0 0 0 0 0 0 0
32 21 0 0 0 0 0 0 0 0 0 0 0
33 18 0 0 0 0 0 0 0 0 0 0 0
34 18 0 0 0 0 0 0 0 0 0 0 0
35 23 0 0 0 0 0 0 0 0 0 0 0
36 23 0 0 0 0 1 0 0 0 0 0 0
37 13 0 0 0 0 0 0 0 0 0 0 0
38 22 0 0 0 0 0 0 0 0 0 0 0
39 19 0 0 0 0 0 0 0 0 0 0 0
40 20 0 0 0 0 0 0 0 0 0 0 0
41 17 0 0 0 0 0 0 0 0 0 0 0
42 27 0 0 0 0 0 0 0 0 0 0 0
43 17 0 0 0 0 0 0 0 0 0 0 0
44 18 0 0 0 0 0 0 0 0 0 0 0
45 23 0 0 0 0 0 0 0 0 0 0 1
46 20 0 0 0 0 0 0 0 0 0 0 0
47 18 0 0 0 0 0 0 0 0 0 0 0
48 16 0 0 0 0 0 0 0 0 0 0 0
49 11 0 0 0 0 0 0 0 0 0 0 0
50 19 0 0 0 0 0 0 0 0 0 0 0
51 13 0 0 0 0 0 0 0 0 0 0 0
52 16 0 0 0 0 0 0 0 0 0 0 0
53 16 0 0 0 0 0 0 0 0 0 0 0
54 10 0 0 0 0 0 0 0 0 0 0 0
55 12 0 0 0 0 0 0 0 0 0 0 0
56 22 0 0 0 0 0 0 0 0 0 0 0
57 14 0 0 0 0 0 0 0 0 0 0 0
58 16 0 0 0 0 0 0 0 0 0 0 0
59 12 0 0 0 0 0 0 0 0 0 0 0
60 14 0 0 0 0 0 0 0 0 0 0 0
61 10 0 0 0 0 0 0 0 0 0 0 0
62 15 0 0 0 0 0 0 0 0 0 0 0
63 11 0 0 0 0 0 0 0 0 0 0 0
64 23 0 0 0 0 0 0 0 0 0 0 0
65 11 0 0 0 0 0 0 0 0 0 0 0
66 8 0 0 0 0 0 0 0 0 0 0 0
67 6 0 0 0 0 0 0 0 0 0 0 0
68 7 0 0 0 0 0 0 0 0 0 0 0
69 11 0 0 0 0 0 0 0 0 0 0 0
70 8 0 0 0 0 0 0 0 0 0 0 0
71 20 0 0 0 0 0 0 0 0 0 0 0
72 9 0 0 0 0 0 0 0 0 0 0 0
73 11 0 0 0 0 0 0 0 0 0 0 0
74 10 0 0 0 0 0 0 0 0 0 0 0
75 9 0 0 0 0 0 0 0 0 0 0 0
76 9 0 0 0 0 0 0 0 0 0 0 0
77 12 0 0 0 0 0 0 0 0 0 0 0
78 5 0 0 0 0 0 0 0 0 0 0 0
79 8 0 0 0 0 0 0 0 0 0 0 0
80 11 0 0 0 0 0 0 0 0 0 0 0
81 11 0 0 0 0 0 0 0 0 0 0 0
82 14 0 0 0 0 0 0 0 0 0 0 0
83 11 0 0 0 0 0 0 0 0 0 0 0
84 11 0 0 0 0 0 0 0 0 0 0 0
85 8 0 0 0 0 0 0 0 0 0 0 0
86 15 0 0 0 0 0 0 0 0 0 0 0
87 9 0 0 0 0 0 0 0 0 0 0 0
88 13 0 0 0 0 0 0 0 0 0 0 0
89 5 0 0 0 0 0 0 0 0 0 0 0
90 7 0 0 0 0 0 0 0 0 0 0 0
91 7 0 0 0 0 0 0 0 0 0 0 0
92 6 0 0 0 0 0 0 0 0 0 0 0
93 6 0 0 0 0 0 0 0 0 0 0 0
94 7 0 0 0 0 0 0 0 0 0 0 0
95 12 0 0 0 0 0 0 0 0 0 0 0
96 13 0 0 0 0 0 0 0 0 0 0 0
97 7 0 0 0 0 0 0 0 0 0 0 0
98 10 0 0 0 0 0 0 0 0 0 0 0
99 5 0 0 0 0 0 0 0 0 0 0 0
100 2 0 0 0 0 0 0 0 0 0 0 0
