AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 77 0 0 0 0 
2 54 0 0 0 0 
3 94 0 0 0 0 
4 90 0 0 0 0 
5 18 0 0 0 0 
6 20 0 0 0 0 
7 107 0 0 0 0 
8 58 0 0 0 0 
9 116 0 0 0 0 
10 64 0 0 0 0 
