#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10
337 6 0 0 0 0.000331675 0 0.000332005 0 0.000717103 0.000271739 0.000275634
338 3 0 0 0 0 0 0 0 0.000717103 0 0.000275634
339 5 0 0 0 0.00066335 0 0 0 0.000358551 0.000271739 0.000275634
340 7 0 0 0 0.00066335 0 0.000332005 0 0.00107565 0.000271739 0
341 8 0 0 0 0 0 0.000332005 0 0.00143421 0 0.000826902
342 2 0 0 0 0 0 0 0 0.000717103 0 0
343 3 0 0 0 0.00066335 0 0 0 0 0.000271739 0
344 8 0 0 0 0.000331675 0 0.00132802 0 0 0.000543478 0.000275634
345 8 0 0 0 0.000995025 0 0.000664011 0 0 0 0.000826902
346 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
347 6 0 0 0 0 0 0.000332005 0 0.000717103 0.000815217 0
348 4 0 0 0 0 0 0.000332005 0 0.000717103 0.000271739 0
349 7 0 0 0 0.000331675 0 0.00132802 0 0.000358551 0.000271739 0
350 7 0 0 0 0.000995025 0 0.000332005 0 0 0.000815217 0
351 5 0 0 0 0.000331675 0 0 0 0.000358551 0.000543478 0.000275634
352 9 0 0 0 0.000995025 0 0 0 0.000358551 0.000271739 0.00110254
353 7 0 0 0 0.00066335 0 0 0 0.000358551 0.000271739 0.000826902
354 6 0 0 0 0 0 0.000332005 0 0.00107565 0.000271739 0.000275634
355 6 0 0 0 0.000995025 0 0 0 0.000358551 0 0.000551268
356 7 0 0 0 0.00066335 0 0.000332005 0 0 0.000815217 0.000275634
357 9 0 0 0 0.000995025 0 0.000996016 0 0.000717103 0 0.000275634
358 6 0 0 0 0.000331675 0 0.000996016 0 0 0.000543478 0
359 1 0 0 0 0 0 0 0 0 0 0.000275634
360 3 0 0 0 0 0 0.000332005 0 0 0.000271739 0.000275634
361 4 0 0 0 0 0 0 0 0.000358551 0.000543478 0.000275634
362 6 0 0 0 0 0 0.000332005 0 0.00143421 0.000271739 0
363 10 0 0 0 0.00066335 0.00952381 0.000332005 0 0 0 0.000826902
364 6 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000815217 0
365 7 0 0 0 0.00066335 0 0.000664011 0 0 0.000543478 0.000275634
366 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0
367 1 0 0 0 0 0 0 0 0 0 0.000275634
368 7 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0.00110254
369 4 0 0 0 0 0 0.000332005 0 0.000358551 0 0.000551268
370 6 0 0 0 0 0 0 0.00357143 0.00107565 0 0.000551268
371 4 0 0 0 0.000331675 0 0.000664011 0 0 0.000271739 0
372 6 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000543478 0.000275634
373 1 0 0 0 0.000331675 0 0 0 0 0 0
374 1 0 0 0 0.000331675 0 0 0 0 0 0
375 6 0 0 0 0.00165837 0 0.000332005 0 0 0 0
376 9 0 0 0 0.000331675 0 0.00132802 0 0.000717103 0.000271739 0.000275634
377 7 0 0 0 0.000995025 0 0 0 0.000358551 0.000271739 0.000551268
378 5 0 0 0.00178571 0 0 0.000996016 0 0 0.000271739 0
379 9 0 0 0 0 0.0047619 0 0 0.00107565 0.00108696 0
380 5 0 0 0 0.000331675 0 0.000332005 0 0.000717103 0.000271739 0
381 6 0 0 0 0.000331675 0 0.00132802 0 0.000358551 0 0
382 6 0 0 0 0.000331675 0 0.000664011 0 0.00107565 0 0
383 6 0 0 0.00178571 0 0 0.000664011 0 0.000717103 0.000271739 0
384 5 0 0 0 0 0.00238095 0.00132802 0 0 0 0
385 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
386 7 0 0 0.00178571 0 0 0 0 0.00107565 0.000815217 0
387 6 0 0 0.00178571 0.000331675 0 0.000664011 0 0.000717103 0 0
388 6 0 0 0 0.00066335 0.00238095 0 0 0.000358551 0.000543478 0
389 4 0 0 0 0.000331675 0 0 0 0.000358551 0 0.000551268
390 5 0 0 0.00357143 0.000331675 0 0.000332005 0 0 0.000271739 0
391 5 0 0 0 0 0 0.000332005 0 0.000358551 0.000815217 0
392 8 0 0 0 0 0.00238095 0.00166003 0 0.000358551 0.000271739 0
393 10 0 0 0.00357143 0.000331675 0 0.000332005 0 0.00107565 0.000815217 0
394 3 0 0 0 0 0.00238095 0 0 0 0.000543478 0
395 5 0 0 0 0.000331675 0 0.000664011 0 0.000717103 0 0
396 4 0 0 0 0.000331675 0.00238095 0 0 0 0.000543478 0
397 7 0 0 0 0.0013267 0 0 0 0.000717103 0 0.000275634
398 5 0 0 0 0 0 0.000332005 0 0.00107565 0.000271739 0
399 7 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.00108696 0
400 5 0 0 0 0 0 0.000664011 0 0.000358551 0.000543478 0
401 5 0 0 0 0.000995025 0 0 0 0 0.000271739 0.000275634
402 4 0 0 0 0.000331675 0.00238095 0 0 0.000717103 0 0
403 5 0 0 0 0.000331675 0.00238095 0.000332005 0 0.000717103 0 0
404 4 0 0 0.00178571 0 0 0 0 0.000358551 0.000543478 0
405 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
406 6 0 0 0.00178571 0.0013267 0 0.000332005 0 0 0 0
407 4 0 0 0 0.000995025 0.00238095 0 0 0 0 0
408 2 0 0 0 0.000331675 0.00238095 0 0 0 0 0
409 5 0 0 0 0 0 0 0 0.000358551 0.00108696 0
410 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
411 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0
412 6 0 0 0 0.000331675 0.00238095 0.000332005 0 0.000358551 0.000543478 0
413 8 0 0 0.00357143 0.000995025 0.0047619 0 0 0.000358551 0 0
414 6 0 0 0 0.000331675 0 0.000664011 0 0 0.000815217 0
415 10 0 0 0 0.00165837 0 0.000664011 0 0 0.000815217 0
416 1 0 0 0 0 0 0 0 0 0.000271739 0
417 7 0 0 0 0.000331675 0 0.00132802 0 0 0.000543478 0
418 4 0 0 0 0 0 0 0 0.000358551 0.000543478 0.000275634
419 5 0 0 0 0.00066335 0 0 0 0.00107565 0 0
420 7 0 0 0 0 0.00714286 0.000332005 0 0.000358551 0.000543478 0
421 6 0 0 0 0.00066335 0.00238095 0.000332005 0 0.000358551 0.000271739 0
422 9 0 0 0 0.00165837 0 0 0 0.000717103 0.000271739 0.000275634
423 6 0 0 0 0 0.0047619 0.000332005 0 0.000358551 0.000543478 0
424 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
425 5 0 0 0.00357143 0 0 0.000664011 0 0 0.000271739 0
426 3 0 0 0 0.000331675 0 0.000664011 0 0 0 0
427 9 0 0 0 0.000331675 0.0047619 0.000332005 0 0.00107565 0.000543478 0
428 4 0 0 0 0.000331675 0.0047619 0 0 0 0.000271739 0
429 6 0 0 0 0.0013267 0 0 0 0 0.000543478 0
430 4 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0.000275634
431 7 0 0 0 0.000331675 0 0.00132802 0 0.000358551 0 0.000275634
432 6 0 0 0 0.00066335 0.00238095 0.000664011 0 0.000358551 0 0
433 5 0 0 0 0 0 0.000664011 0 0 0 0.000826902
434 7 0 0 0 0.000331675 0.00238095 0 0 0.00179276 0 0
435 7 0 0 0 0 0.00238095 0.000664011 0 0.00143421 0 0
436 4 0 0 0 0.00066335 0 0.000332005 0 0 0.000271739 0
437 4 0 0 0 0.000331675 0.00238095 0.000332005 0 0.000358551 0 0
438 5 0 0 0 0.000331675 0 0.000332005 0 0 0 0.000826902
439 3 0 0 0.00178571 0 0 0 0 0.000358551 0.000271739 0
440 11 0 0 0.0125 0 0 0.000332005 0 0.000358551 0.000543478 0
441 3 0 0 0.00178571 0 0 0.000332005 0 0.000358551 0 0
442 1 0 0 0 0.000331675 0 0 0 0 0 0
443 7 0 0 0 0.000331675 0.00238095 0.000664011 0 0.000717103 0.000271739 0
444 6 0 0 0.00178571 0 0 0.000664011 0 0 0.000815217 0
445 5 0 0 0 0 0 0.000996016 0 0.000358551 0.000271739 0
446 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
447 6 0 0 0 0 0.0047619 0.000332005 0 0.000717103 0.000271739 0
448 2 0 0 0 0.000331675 0 0.000332005 0 0 0 0
449 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
450 4 0 0 0 0.000331675 0 0.000332005 0 0.000717103 0 0
451 5 0 0 0 0.00066335 0 0 0 0.00107565 0 0
452 6 0 0 0 0 0 0.00166003 0 0 0 0.000275634
453 2 0 0 0.00178571 0 0 0 0 0 0.000271739 0
454 6 0 0 0 0.000331675 0.0047619 0 0 0 0.000815217 0
455 10 0 0 0 0 0 0.000332005 0 0.000358551 0.0013587 0.000551268
456 3 0 0 0.00178571 0 0 0.000332005 0 0 0.000271739 0
457 7 0 0 0 0 0.00238095 0.000332005 0 0.00143421 0.000271739 0
458 5 0 0 0 0.000995025 0 0 0 0 0.000543478 0
459 6 0 0 0 0.00066335 0 0 0 0.000358551 0.000815217 0
460 8 0 0 0 0.000331675 0.00952381 0.000332005 0 0.000358551 0.000271739 0
461 5 0 0 0 0.000331675 0 0 0 0.000358551 0.000815217 0
462 3 0 0 0 0 0 0 0 0.000717103 0.000271739 0
463 5 0 0 0.00178571 0 0 0.000332005 0 0.000358551 0.000543478 0
464 5 0 0 0 0 0 0.000332005 0 0 0 0.00110254
465 9 0 0 0 0.000331675 0.00238095 0.00166003 0 0.000717103 0 0
466 10 0 0 0 0 0 0.000332005 0 0.000717103 0.00163043 0.000275634
467 2 0 0 0 0 0.00238095 0 0 0 0.000271739 0
468 3 0 0 0.00178571 0.000331675 0 0 0 0.000358551 0 0
469 4 0 0 0.00178571 0.000331675 0 0 0 0.000717103 0 0
470 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
471 3 0 0 0 0.000331675 0.00238095 0 0 0 0.000271739 0
472 6 0 0 0.00357143 0 0 0.000996016 0 0.000358551 0 0
473 4 0 0 0.00178571 0 0 0.000332005 0 0 0.000543478 0
474 0 0 0 0 0 0 0 0 0 0 0
475 3 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0
476 4 0 0 0 0.000331675 0.0047619 0 0 0.000358551 0 0
477 3 0 0 0 0 0 0 0 0.000358551 0.000543478 0
478 2 0 0 0 0 0 0 0 0 0.000543478 0
479 4 0 0 0 0.00066335 0 0.000332005 0 0.000358551 0 0
480 5 0 0 0 0.000331675 0 0.000332005 0 0.000717103 0.000271739 0
481 6 0 0 0 0 0.00238095 0.000332005 0 0.00143421 0 0
482 4 0 0 0 0.000995025 0 0 0 0.000358551 0 0
483 7 0 0 0 0 0.00238095 0.00132802 0 0.000717103 0 0
484 3 0 0 0 0 0 0 0 0.000717103 0.000271739 0
485 10 0 0 0 0.000331675 0.0119048 0.000664011 0 0.000717103 0 0
486 7 0 0 0.00178571 0.00066335 0 0.000664011 0 0 0.000543478 0
487 1 0 0 0 0 0 0.000332005 0 0 0 0
488 6 0 0 0 0.00066335 0 0 0.00714286 0 0.000543478 0
489 4 0 0 0 0.000995025 0 0 0 0 0.000271739 0
490 4 0 0 0 0 0.00238095 0.000332005 0 0.000358551 0.000271739 0
491 6 0 0 0.00178571 0.00066335 0 0.000332005 0 0.000358551 0.000271739 0
492 0 0 0 0 0 0 0 0 0 0 0
493 9 0 0 0 0.0013267 0.0047619 0.000664011 0.00357143 0 0 0
494 4 0 0 0 0 0.00238095 0.000332005 0 0.000358551 0.000271739 0
495 7 0 0 0 0.000331675 0 0.000332005 0 0.000717103 0.000271739 0.000551268
496 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
497 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0
498 4 0 0 0 0.000331675 0.00714286 0 0 0 0 0
499 4 0 0 0 0 0.00238095 0.000332005 0 0.000717103 0 0
500 0 0 0 0 0 0 0 0 0 0 0
501 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
502 5 0 0 0 0.000331675 0 0.000996016 0 0.000358551 0 0
503 3 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0
504 3 0 0 0.00178571 0.00066335 0 0 0 0 0 0
505 6 0 0 0.00178571 0.000331675 0 0 0 0.000358551 0.000815217 0
506 4 0 0 0.00178571 0.000331675 0 0 0 0.000358551 0.000271739 0
507 7 0 0 0 0.000995025 0 0.000996016 0 0.000358551 0 0
508 4 0 0 0 0 0 0.000332005 0 0.000358551 0.000543478 0
509 5 0 0 0.00357143 0.000331675 0 0.000664011 0 0 0 0
510 5 0 0 0 0 0.0047619 0.000664011 0 0.000358551 0 0
511 6 0 0 0 0.000331675 0 0.000664011 0 0.000358551 0.000543478 0
512 11 0 0 0 0.00199005 0 0.000996016 0 0.000358551 0 0.000275634
513 6 0 0 0 0.000995025 0 0 0 0 0.000271739 0.000551268
514 2 0 0 0 0 0 0 0 0.000358551 0 0.000275634
515 5 0 0 0 0.000995025 0.00238095 0 0 0 0.000271739 0
516 3 0 0 0 0.00066335 0 0 0 0 0 0.000275634
517 6 0 0 0 0.000331675 0 0 0 0.000358551 0.000815217 0.000275634
518 4 0 0 0 0 0 0.000664011 0 0 0.000271739 0.000275634
519 4 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0.000275634
520 4 0 0 0 0 0 0 0 0.000358551 0.000543478 0.000275634
521 6 0 0 0 0 0 0 0 0.00143421 0.000543478 0
522 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
523 5 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000543478 0
524 3 0 0 0 0.000331675 0 0 0 0.000717103 0 0
525 3 0 0 0 0.00066335 0 0 0 0.000358551 0 0
526 4 0 0 0 0.000331675 0 0.000664011 0 0 0.000271739 0
527 7 0 0 0 0.00066335 0 0.000996016 0 0 0.000543478 0
528 3 0 0 0 0 0 0 0 0.000358551 0 0.000551268
529 4 0 0 0 0.000995025 0 0 0 0.000358551 0 0
530 4 0 0 0 0.000331675 0 0 0 0 0.000543478 0.000275634
531 5 0 0 0 0.000331675 0 0.000664011 0 0 0.000271739 0.000275634
532 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
533 6 0 0 0 0.000331675 0 0.000332005 0 0.000717103 0.000271739 0.000275634
534 1 0 0 0 0.000331675 0 0 0 0 0 0
535 4 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0.000275634
536 3 0 0 0 0.000331675 0.00238095 0 0 0.000358551 0 0
537 3 0 0 0 0 0 0 0 0.000358551 0.000271739 0.000275634
538 7 0 0 0 0 0 0.000332005 0 0.000358551 0.000815217 0.000551268
539 1 0 0 0 0 0 0 0 0 0 0.000275634
540 5 0 0 0 0.000331675 0 0.000664011 0 0 0.000271739 0.000275634
541 6 0 0 0 0 0 0.000664011 0 0.000358551 0.000543478 0.000275634
542 2 0 0 0 0 0.00238095 0.000332005 0 0 0 0
543 2 0 0 0 0 0 0 0 0.000358551 0 0.000275634
544 9 0 0 0 0 0 0.000332005 0 0 0.0013587 0.000826902
545 4 0 0 0 0.00066335 0 0 0 0 0.000271739 0.000275634
546 1 0 0 0 0 0 0.000332005 0 0 0 0
547 4 0 0 0 0.00066335 0.00238095 0 0 0 0 0.000275634
548 3 0 0 0 0.000331675 0 0 0 0 0.000271739 0.000275634
549 1 0 0 0 0 0 0 0 0 0.000271739 0
550 4 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0.000275634
551 3 0 0 0 0 0 0.000664011 0 0.000358551 0 0
552 2 0 0 0 0 0 0.000332005 0 0 0 0.000275634
553 7 0 0 0 0.000331675 0 0.000664011 0 0.000358551 0.000543478 0.000275634
554 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
555 6 0 0 0 0.00066335 0 0.000664011 0 0.000358551 0 0.000275634
556 7 0 0 0 0 0 0.000664011 0 0.00107565 0.000271739 0.000275634
557 3 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0
558 5 0 0 0 0.000995025 0 0 0 0.000358551 0.000271739 0
559 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
560 2 0 0 0 0 0 0.000332005 0 0 0 0.000275634
561 6 0 0 0 0.000331675 0 0.000332005 0 0.00143421 0 0
562 2 0 0 0 0 0 0 0 0 0.000271739 0.000275634
563 2 0 0 0 0 0 0 0 0.000358551 0 0.000275634
564 5 0 0 0 0 0 0.000332005 0 0.00107565 0 0.000275634
565 3 0 0 0 0.000331675 0 0 0 0 0.000543478 0
566 8 0 0 0 0.000331675 0 0.000664011 0 0.00143421 0 0.000275634
567 1 0 0 0 0 0 0 0 0 0.000271739 0
568 5 0 0 0 0.000331675 0 0.000332005 0 0 0.000815217 0
569 4 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0.000275634
570 5 0 0 0 0 0 0.000332005 0 0 0.000815217 0.000275634
571 5 0 0 0 0.000331675 0 0.000996016 0 0.000358551 0 0
572 5 0 0 0 0 0 0.000332005 0 0.000358551 0.000543478 0.000275634
573 1 0 0 0 0.000331675 0 0 0 0 0 0
574 1 0 0 0 0 0 0.000332005 0 0 0 0
575 5 0 0 0 0 0 0.000332005 0.00357143 0 0.000271739 0.000551268
576 5 0 0 0 0 0 0.000664011 0 0.000358551 0.000271739 0.000275634
577 5 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0.000275634
578 4 0 0 0 0 0 0.000664011 0 0.000358551 0.000271739 0
579 3 0 0 0 0.000331675 0 0 0 0.000717103 0 0
580 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
581 3 0 0 0 0.000331675 0 0.000664011 0 0 0 0
582 6 0 0 0 0.00066335 0 0.000332005 0 0 0.000543478 0.000275634
583 7 0 0 0 0.000331675 0 0.00132802 0 0 0.000271739 0.000275634
584 3 0 0 0 0.00066335 0 0 0 0.000358551 0 0
585 0 0 0 0 0 0 0 0 0 0 0
586 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
587 3 0 0 0 0.000331675 0 0 0 0 0.000271739 0.000275634
588 9 0 0 0.00714286 0.000331675 0 0 0 0.00107565 0.000271739 0
589 3 0 0 0 0 0 0.000332005 0 0.000358551 0 0.000275634
590 4 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0.000275634
591 7 0 0 0.00892857 0.000331675 0 0.000332005 0 0 0 0
592 6 0 0 0 0.000331675 0 0.000664011 0 0.000358551 0 0.000551268
593 2 0 0 0 0 0 0 0.00357143 0 0.000271739 0
594 0 0 0 0 0 0 0 0 0 0 0
595 3 0 0 0.00178571 0 0 0 0 0.000358551 0 0.000275634
596 0 0 0 0 0 0 0 0 0 0 0
597 1 0 0 0 0 0 0 0 0 0.000271739 0
598 1 0 0 0 0 0 0 0 0.000358551 0 0
599 3 0 0 0 0 0.00238095 0 0 0.000358551 0.000271739 0
600 5 0 0 0 0.00066335 0 0.000332005 0 0.000358551 0 0.000275634
601 0 0 0 0 0 0 0 0 0 0 0
602 4 0 0 0 0.00066335 0 0.000332005 0 0.000358551 0 0
603 6 0 0 0.00535714 0.000331675 0 0.000664011 0 0 0 0
604 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
605 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0.000275634
606 1 0 0 0 0.000331675 0 0 0 0 0 0
607 1 0 0 0 0 0 0 0 0.000358551 0 0
608 4 0 0 0.00178571 0 0 0.000996016 0 0 0 0
609 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
610 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
611 3 0 0 0 0 0.0047619 0.000332005 0 0 0 0
612 5 0 0 0 0 0.00238095 0.000664011 0 0.000358551 0.000271739 0
613 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
614 3 0 0 0 0.000331675 0.00238095 0 0 0.000358551 0 0
615 4 0 0 0 0 0 0 0 0.00107565 0.000271739 0
616 5 0 0 0.00178571 0 0 0.000332005 0 0.000358551 0.000543478 0
617 5 0 0 0 0.000331675 0 0 0 0.000717103 0.000271739 0.000275634
618 3 0 0 0 0.000331675 0 0 0 0 0.000543478 0
619 1 0 0 0 0.000331675 0 0 0 0 0 0
620 0 0 0 0 0 0 0 0 0 0 0
621 3 0 0 0 0 0.00238095 0 0 0.000358551 0.000271739 0
622 0 0 0 0 0 0 0 0 0 0 0
623 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
624 0 0 0 0 0 0 0 0 0 0 0
625 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
626 4 0 0 0 0 0 0.000332005 0 0.000358551 0.000543478 0
627 0 0 0 0 0 0 0 0 0 0 0
628 1 0 0 0 0 0 0 0 0.000358551 0 0
629 1 0 0 0 0 0 0 0 0.000358551 0 0
630 2 0 0 0 0 0 0 0 0 0.000543478 0
631 3 0 0 0.00178571 0 0 0 0 0.000358551 0.000271739 0
632 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
633 3 0 0 0 0 0 0 0 0 0.000271739 0.000551268
634 2 0 0 0 0.00066335 0 0 0 0 0 0
635 4 0 0 0 0 0.00238095 0 0 0.000358551 0.000543478 0
636 1 0 0 0 0 0 0 0 0 0.000271739 0
637 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
638 3 0 0 0 0 0 0 0 0.000358551 0.000271739 0.000275634
639 0 0 0 0 0 0 0 0 0 0 0
640 0 0 0 0 0 0 0 0 0 0 0
641 5 0 0 0 0.000331675 0 0.000332005 0 0 0 0.000826902
642 1 0 0 0 0 0 0 0 0 0 0.000275634
643 4 0 0 0 0.000331675 0 0.000332005 0 0 0.000271739 0.000275634
644 1 0 0 0 0.000331675 0 0 0 0 0 0
645 7 0 0 0 0.00232172 0 0 0 0 0 0
646 1 0 0 0 0 0 0 0 0.000358551 0 0
647 3 0 0 0 0 0 0 0 0.000358551 0.000543478 0
648 5 0 0 0 0.000331675 0 0 0 0.000358551 0.000543478 0.000275634
649 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
650 4 0 0 0 0.00066335 0 0.000332005 0 0 0.000271739 0
651 5 0 0 0 0 0 0 0 0.000717103 0.000271739 0.000551268
652 2 0 0 0 0 0 0.000664011 0 0 0 0
653 0 0 0 0 0 0 0 0 0 0 0
654 5 0 0 0 0 0 0.000664011 0 0.000717103 0 0.000275634
655 2 0 0 0 0 0 0 0 0 0.000271739 0.000275634
656 0 0 0 0 0 0 0 0 0 0 0
657 0 0 0 0 0 0 0 0 0 0 0
658 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
659 5 0 0 0 0.000331675 0 0.000664011 0 0 0.000543478 0
660 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
661 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0.000275634
662 0 0 0 0 0 0 0 0 0 0 0
663 4 0 0 0 0 0 0.000996016 0 0 0 0.000275634
664 4 0 0 0 0.000331675 0 0.000332005 0 0 0.000543478 0
665 1 0 0 0 0 0 0 0 0.000358551 0 0
666 2 0 0 0 0.00066335 0 0 0 0 0 0
667 0 0 0 0 0 0 0 0 0 0 0
668 1 0 0 0 0 0 0 0 0 0 0.000275634
669 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
670 1 0 0 0 0 0 0 0 0.000358551 0 0
671 3 0 0 0 0 0 0 0 0.000358551 0 0.000551268
672 4 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0.000275634
673 0 0 0 0 0 0 0 0 0 0 0
674 2 0 0 0.00178571 0 0 0 0 0.000358551 0 0
675 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
676 2 0 0 0 0 0 0 0 0.000358551 0 0.000275634
677 3 0 0 0 0.000331675 0 0 0 0 0.000271739 0.000275634
678 1 0 0 0 0 0 0 0 0 0 0.000275634
679 6 0 0 0 0.00066335 0 0 0 0.000358551 0.000271739 0.000551268
680 6 0 0 0 0.000331675 0 0.000664011 0 0 0.000543478 0.000275634
681 3 0 0 0 0.000331675 0 0 0 0 0.000271739 0.000275634
682 1 0 0 0 0 0 0 0 0.000358551 0 0
683 3 0 0 0 0 0 0 0 0.000358551 0 0.000551268
684 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
685 5 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0.000275634
686 3 0 0 0.00178571 0 0 0.000332005 0 0.000358551 0 0
687 6 0 0 0 0 0 0.000332005 0 0 0.000543478 0.000826902
688 2 0 0 0 0 0 0 0 0 0.000271739 0.000275634
689 3 0 0 0 0 0 0 0 0.000717103 0.000271739 0
690 1 0 0 0 0 0 0 0 0.000358551 0 0
691 10 0 0 0 0.00066335 0 0 0 0.00215131 0.000271739 0.000275634
692 4 0 0 0 0 0 0.000332005 0 0.000358551 0 0.000551268
693 0 0 0 0 0 0 0 0 0 0 0
694 0 0 0 0 0 0 0 0 0 0 0
695 4 0 0 0 0 0 0.000664011 0 0.000358551 0 0.000275634
696 4 0 0 0 0 0 0.000664011 0 0.000717103 0 0
697 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
698 8 0 0 0 0 0.00714286 0.000332005 0 0.00107565 0.000271739 0
699 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
700 7 0 0 0 0.000331675 0 0.000996016 0 0.000358551 0.000543478 0
701 3 0 0 0 0 0 0.000332005 0 0 0 0.000551268
702 0 0 0 0 0 0 0 0 0 0 0
703 1 0 0 0 0 0 0 0 0 0.000271739 0
704 4 0 0 0 0 0 0.000996016 0 0 0.000271739 0
705 0 0 0 0 0 0 0 0 0 0 0
706 1 0 0 0 0 0 0.000332005 0 0 0 0
707 0 0 0 0 0 0 0 0 0 0 0
708 3 0 0 0 0.000331675 0 0 0 0.000358551 0 0.000275634
709 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
710 4 0 0 0 0.000331675 0 0.000664011 0 0 0.000271739 0
711 0 0 0 0 0 0 0 0 0 0 0
712 5 0 0 0 0 0 0 0 0.000358551 0.000271739 0.000826902
713 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
714 2 0 0 0 0 0 0 0 0 0 0.000551268
715 1 0 0 0 0.000331675 0 0 0 0 0 0
716 5 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0.000275634
717 3 0 0 0 0.000331675 0 0.000332005 0 0 0 0.000275634
718 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
719 1 0 0 0 0 0 0 0 0.000358551 0 0
720 4 0 0 0 0.000331675 0 0.000332005 0 0 0.000543478 0
721 3 0 0 0 0.000331675 0 0 0 0 0.000271739 0.000275634
722 0 0 0 0 0 0 0 0 0 0 0
723 1 0 0 0 0 0 0 0 0.000358551 0 0
724 5 0 0 0 0 0 0.000332005 0 0.000717103 0.000543478 0
725 8 0 0 0 0.000995025 0 0.000996016 0 0.000358551 0.000271739 0
726 5 0 0 0 0.00066335 0 0 0 0.000358551 0.000543478 0
727 3 0 0 0 0 0 0.000332005 0 0.000358551 0 0.000275634
728 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
729 3 0 0 0 0.000331675 0 0 0 0 0 0.000551268
730 0 0 0 0 0 0 0 0 0 0 0
731 0 0 0 0 0 0 0 0 0 0 0
732 3 0 0 0 0 0 0 0 0.000717103 0 0.000275634
733 1 0 0 0 0.000331675 0 0 0 0 0 0
734 1 0 0 0 0 0 0.000332005 0 0 0 0
735 5 0 0 0 0.00066335 0 0.000332005 0 0.000717103 0 0
736 2 0 0 0 0 0 0.000332005 0 0 0 0.000275634
737 3 0 0 0 0 0 0.000332005 0 0 0.000271739 0.000275634
738 3 0 0 0 0.000331675 0 0 0 0.000358551 0 0.000275634
739 0 0 0 0 0 0 0 0 0 0 0
740 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
