link load
2-1 1
1-2 0.741837
11-1 1
1-11 0.738367
11-2 0.415306
2-11 1
11-10 1
10-11 0.166939
3-2 1
2-3 0.844286
4-3 1
3-4 0.885306
5-4 0.0865306
4-5 1
6-5 1
5-6 0.957143
7-6 0.250408
6-7 1
8-4 1
4-8 0.577551
8-7 1
7-8 -4.083445599796821e-16
9-3 0.966735
3-9 1
9-8 0.633265
8-9 1
10-9 2.153089498074687e-15
9-10 1
