AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 6 10 4 2 2 
4 6 10 4 2 2 
5 0 0 0 0 0 
6 1 10 4 2 2 
7 5 10 4 2 2 
8 0 0 0 0 0 
9 8 10 4 2 2 
10 0 0 0 0 0 
