#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3198 0 0 0 0 0 0 1 0 0 0 0
2 1620 0 0 0 0 0 0 0 0 0 0 0
3 1040 0 0 0 0 0 0 0 0 0 0 0
4 814 0 0 0 0 0 0 0 0 0 0 0
5 636 0 0 0 0 0 0 0 0 0 0 0
6 540 0 0 0 0 0 0 0 0 0 0 0
7 432 0 0 0 0 0 0 0 0 0 0 0
8 393 0 0 0 0 0 0 0 0 0 0 0
9 360 0 0 0 0 0 0 0 0 0 0 0
10 316 0 0 0 0 0 0 0 0 0 0 0
11 271 0 0 0 0 0 0 0 0 0 0 0
12 273 0 0 0 0 0 0 0 0 0 0 0
13 256 0 0 0 0 0 0 0 0 0 0 0
14 221 0 0 0 0 0 0 0 0 0 0 0
15 218 0 0 0 0 0 0 0 0 0 0 0
16 181 0 0 0 0 0 0 0 0 0 0 0
17 158 0 0 0 0 0 0 0 0 0 0 0
18 167 0 0 0 0 0 0 0 0 0 0 0
19 156 0 0 0 0 0 0 0 0 0 0 0
20 142 0 0 0 0 0 0 0 0 0 0 0
21 155 0 0 0 0 0 0 0 0 0 0 0
22 131 0 0 0 0 0 0 0 0 0 0 0
23 138 0 0 0 0 0 0 0 0 0 0 0
24 137 0 0 0 0 0 0 0 0 0 0 0
25 116 0 0 0 0 0 0 0 0 0 0 0
26 122 0 0 0 0 0 0 0 0 0 0 0
27 103 0 0 0 0 0 0 0 0 0 0 0
28 114 0 0 0 0 0 0 0 0 0 0 0
29 109 0 0 0 0 0 0 0 0 0 0 0
30 96 0 0 0 0 0 0 0 0 0 0 0
31 104 0 0 0 0 0 0 0 0 0 0 0
32 84 0 0 0 0 0 0 0 0 0 0 0
33 75 0 0 0 0 0 0 0 0 0 0 0
34 103 0 0 0 0 0 0 0 0 0 0 0
35 85 0 0 0 0 0 0 0 0 0 0 0
36 97 0 0 0 0 0 0 0 0 0 0 0
37 79 0 0 0 0 0 0 0 0 0 0 0
38 70 0 0 0 0 0 0 0 0 0 0 0
39 76 0 0 0 0 0 0 0 0 0 0 0
40 73 0 0 0 0 0 0 0 0 0 0 0
41 82 0 0 0 0 0 0 0 0 0 0 0
42 67 0 0 0 0 0 0 0 0 0 0 0
43 83 0 0 0 0 0 0 0 0 0 0 0
44 73 0 0 0 0 0 0 0 0 0 0 0
45 71 0 0 0 0 0 0 0 0 0 0 0
46 54 0 0 0 0 0 0 0 0 0 0 0
47 72 0 0 0 0 0 0 0 0 0 0 0
48 64 0 0 0 0 0 0 0 0 0 0 0
49 60 0 0 0 0 0 0 0 0 0 0 0
50 57 0 0 0 0 0 0 0 0 0 0 0
51 64 0 0 0 0 0 0 0 0 0 0 0
52 68 0 0 0 0 0 0 0 0 0 0 0
53 58 0 0 0 0 0 0 0 0 0 0 0
54 59 0 0 0 0 0 0 0 0 0 0 0
55 54 0 0 0 0 0 0 0 0 0 0 0
56 63 0 0 0 0 0 0 0 0 0 0 0
57 48 0 0 0 0 0 0 0 0 0 0 0
58 55 0 0 0 0 0 0 0 0 0 0 0
59 57 0 0 0 0 0 0 0 0 0 0 0
60 47 0 0 0 0 0 0 0 0 0 0 0
61 43 0 0 0 0 0 0 0 0 0 0 0
62 59 0 0 0 0 0 0 0 0 0 0 0
63 57 0 0 0 0 0 0 0 0 0 0 0
64 53 0 0 0 0 0 0 0 0 0 0 0
65 51 0 0 0 0 0 0 0 0 0 0 0
66 36 0 0 0 0 0 0 0 0 0 0 0
67 45 0 0 0 0 0 0 0 0 0 0 0
68 45 0 0 0 0 0 0 0 0 0 0 0
69 50 0 0 0 0 0 0 0 0 0 0 0
70 42 0 0 0 0 0 0 0 0 0 0 0
71 48 0 0 0 0 0 0 0 0 0 0 0
72 44 0 0 0 0 0 0 0 0 0 0 0
73 42 0 0 0 0 0 0 0 0 0 0 0
74 50 0 0 0 0 0 0 0 0 0 0 0
75 48 0 0 0 0 0 0 0 0 0 0 0
76 43 0 0 0 0 0 0 0 0 0 0 0
77 39 0 0 0 0 0 0 0 0 0 0 0
78 50 0 0 0 0 0 0 0 0 0 0 0
79 38 0 0 0 0 0 0 0 0 0 0 0
80 34 0 0 0 0 0 0 0 0 0 0 0
81 37 0 0 0 0 0 0 0 0 0 0 0
82 32 0 0 0 0 0 0 0 0 0 0 0
83 25 0 0 0 0 0 0 0 0 0 0 0
84 35 0 0 0 0 0 0 0 0 0 0 0
85 41 0 0 0 0 0 0 0 0 0 0 0
86 44 0 0 0 0 0 0 0 0 0 0 0
87 35 0 0 0 0 0 0 0 0 0 0 0
88 38 0 0 0 0 0 0 0 0 0 0 0
89 35 0 0 0 0 0 0 0 0 0 0 0
90 33 0 0 0 0 0 0 0 0 0 0 0
91 33 0 0 0 0 0 0 0 0 0 0 0
92 40 0 0 0 0 0 0 0 0 0 0 0
93 42 0 0 0 0 0 0 0 0 0 0 0
94 38 0 0 0 0 0 0 0 0 0 0 0
95 36 0 0 0 0 0 0 0 0 0 0 0
96 45 0 0 0 0 0 0 0 0 0 0 0
97 30 0 0 0 0 0 0 0 0 0 0 0
98 28 0 0 0 0 0 0 0 0 0 0 0
99 27 0 0 0 0 0 0 0 0 0 0 0
100 32 0 0 0 0 0 0 0 0 0 0 0
