AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 15 8 2 12 
3 0 7 11 1 13 
4 0 7 8 3 13 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 4 12 0 14 
10 1 10 9 0 14 
