AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 178 0 0 0 0 
2 184 0 0 0 0 
3 246 0 0 0 0 
4 245 0 0 0 0 
5 206 0 0 0 0 
6 154 0 0 0 0 
7 246 0 0 0 0 
8 141 0 0 0 0 
9 373 0 0 0 0 
10 248 0 0 0 0 
