AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 0 0 0 0 
10 0 0 0 0 0 
11 0 0 0 0 0 
12 0 0 0 0 0 
13 0 0 0 0 0 
14 0 0 0 0 0 
15 0 0 0 0 0 
16 7 7 0 0 8 
17 4 9 2 0 7 
18 9 4 1 0 8 
19 4 9 2 0 7 
20 4 9 2 0 7 
21 6 11 3 0 6 
22 4 9 2 0 7 
23 9 9 1 0 7 
24 4 9 2 0 7 
25 9 9 1 0 7 
26 6 11 3 0 6 
27 4 9 2 0 7 
28 5 10 2 1 6 
29 6 11 3 0 6 
30 5 15 2 1 5 
31 5 7 1 1 7 
