#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2365 0 0 0 0 0 0 0 0 0 0 0
2 1247 0 0 0 0 0 1 0 0 0 1 0
3 778 0 0 0 0 0 1 0 0 0 1 0
4 602 0 0 0 0 0 0 0 0 0 1 0
5 483 0 0 0 0 0 0 0 0 0 1 0
6 373 0 0 0 0 0 0 0 0 0 1 0
7 332 0 0 0 0 0 1 0 0 0 0 0
8 307 0 0 0 0 0 0 0 0 0 0 0
9 258 0 0 0 0 0 0 0 0 0 0 0
10 247 0 0 0 0 0 1 0 0 0 0 0
11 214 0 0 0 0 0 0 0 0 0 0 0
12 192 0 0 0 0 0 0 0 0 0 0 0
13 151 0 0 0 0 0 0 0 0 0 0 0
14 132 0 0 0 0 0 0 0 0 0 0 0
15 173 0 0 0 0 0 0 0 0 0 0 0
16 146 0 0 0 0 0 0 0 0 0 0 0
17 124 0 0 0 0 0 0 0 0 0 0 0
18 138 0 0 0 0 0 0 0 0 0 0 0
19 129 0 0 0 0 0 0 0 0 0 0 0
20 135 0 0 0 0 0 1 0 0 0 0 0
21 96 0 0 0 0 0 0 0 0 0 0 0
22 110 0 0 0 0 0 0 0 0 0 0 0
23 115 0 0 0 0 0 0 0 0 0 0 0
24 96 0 0 0 0 0 0 0 0 0 0 0
25 91 0 0 0 0 0 0 0 0 0 0 0
26 84 0 0 0 0 0 0 0 0 0 0 0
27 93 0 0 0 0 0 0 0 0 0 0 0
28 81 0 0 0 0 0 0 0 0 0 0 0
29 70 0 0 0 0 0 0 0 0 0 0 0
30 62 0 0 0 0 0 0 0 0 0 0 0
31 74 0 0 0 0 0 0 0 0 0 0 0
32 76 0 0 0 0 0 0 0 0 0 0 0
33 76 0 0 0 0 0 0 0 0 0 0 0
34 66 0 0 0 0 0 0 0 0 0 0 0
35 69 0 0 0 0 0 0 0 0 0 0 0
36 78 0 0 0 0 0 0 0 0 0 0 0
37 67 0 0 0 0 0 0 0 0 0 0 0
38 61 0 0 0 0 0 0 0 0 0 0 0
39 55 0 0 0 0 0 0 0 0 0 0 0
40 60 0 0 0 0 0 0 0 0 0 0 0
41 59 0 0 0 0 0 0 0 0 0 0 0
42 63 0 0 0 0 0 0 0 0 0 0 0
43 57 0 0 0 0 0 0 0 0 0 0 0
44 65 0 0 0 0 0 0 0 0 0 0 0
45 42 0 0 0 0 0 0 0 0 0 0 0
46 55 0 0 0 0 0 0 0 0 0 0 0
47 36 0 0 0 0 0 0 0 0 0 0 0
48 34 0 0 0 0 0 0 0 0 0 0 0
49 44 0 0 0 0 0 0 0 0 0 0 0
50 44 0 0 0 0 0 0 0 0 0 0 0
51 40 0 0 0 0 0 0 0 0 0 0 0
52 56 0 0 0 0 0 0 0 0 0 0 0
53 40 0 0 0 0 0 0 0 0 0 0 0
54 36 0 0 0 0 0 0 0 0 0 0 0
55 56 0 0 0 0 0 0 0 0 0 0 0
56 35 0 0 0 0 0 0 0 0 0 0 0
57 56 0 0 0 0 0 0 0 0 0 0 0
58 40 0 0 0 0 0 0 0 0 0 0 0
59 45 0 0 0 0 0 0 0 0 0 0 0
60 37 0 0 0 0 0 0 0 0 0 0 0
61 40 0 0 0 0 0 0 0 0 0 0 0
62 37 0 0 0 0 0 0 0 0 0 0 0
63 34 0 0 0 0 0 0 0 0 0 0 0
64 39 0 0 0 0 0 0 0 0 0 0 0
65 21 0 0 0 0 0 0 0 0 0 0 0
66 47 0 0 0 0 0 0 0 0 0 0 0
67 34 0 0 0 0 0 0 0 0 0 0 0
68 36 0 0 0 0 0 0 0 0 0 0 0
69 37 0 0 0 0 0 0 0 0 0 0 0
70 39 0 0 0 0 0 0 0 0 0 0 0
71 38 0 0 0 0 0 0 0 0 0 0 0
72 29 0 0 0 0 0 0 0 0 0 0 0
73 33 0 0 0 0 0 0 0 0 0 0 0
74 28 0 0 0 0 0 0 0 0 0 0 0
75 27 0 0 0 0 0 0 0 0 0 0 0
76 30 0 0 0 0 0 0 0 0 0 0 0
77 30 0 0 0 0 0 0 0 0 0 0 0
78 23 0 0 0 0 0 0 0 0 0 0 0
79 32 0 0 0 0 0 0 0 0 0 0 0
80 38 0 0 0 0 0 0 0 0 0 0 0
81 32 0 0 0 0 0 0 0 0 0 0 0
82 27 0 0 0 0 0 0 0 0 0 0 0
83 29 0 0 0 0 0 0 0 0 0 0 0
84 29 0 0 0 0 0 0 0 0 0 0 0
85 30 0 0 0 0 0 0 0 0 0 0 0
86 30 0 0 0 0 0 0 0 0 0 0 0
87 42 0 0 0 0 0 0 0 0 0 0 0
88 22 0 0 0 0 0 0 0 0 0 0 0
89 22 0 0 0 0 0 0 0 0 0 0 0
90 24 0 0 0 0 0 0 0 0 0 0 0
91 34 0 0 0 0 0 0 0 0 0 0 0
92 18 0 0 0 0 0 0 0 0 0 0 0
93 26 0 0 0 0 0 0 0 0 0 0 0
94 26 0 0 0 0 0 0 0 0 0 0 0
95 17 0 0 0 0 0 0 0 0 0 0 0
96 28 0 0 0 0 0 0 0 0 0 0 0
97 22 0 0 0 0 0 0 0 0 0 0 0
98 24 0 0 0 0 0 0 0 0 0 0 0
99 28 0 0 0 0 0 0 0 0 0 0 0
100 17 0 0 0 0 0 0 0 0 0 0 0
