link load
2-1 1
1-2 1
11-1 1
1-11 1
11-2 0
2-11 0
11-10 1
10-11 1
3-2 1
2-3 1
4-3 0.969388
3-4 1
5-4 0.863673
4-5 1
6-5 1
5-6 1
7-6 1
6-7 1
8-4 1
4-8 0.894286
8-7 1
7-8 0
9-3 1
3-9 0.969388
9-8 0.969388
8-9 1
10-9 1
9-10 1
