AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 6 2 4 5 
4 0 5 5 1 6 
5 0 0 0 0 0 
6 0 3 8 1 5 
7 0 5 5 1 6 
8 0 0 0 0 0 
9 0 4 8 1 5 
10 0 0 0 0 0 
