#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3153 0 0 0 0 0 0 0 0 0 0 0
2 1521 0 0 0 0 0 0 0 0 0 0 0
3 1064 0 0 0 1 0 0 0 0 0 0 0
4 794 0 0 0 0 0 0 0 0 0 0 0
5 662 0 0 0 0 0 0 0 0 0 0 0
6 581 0 0 0 0 0 0 0 0 0 0 0
7 449 0 0 0 0 0 0 0 0 0 0 0
8 414 0 0 0 0 0 0 0 0 1 0 0
9 327 0 0 0 0 0 1 0 0 1 0 0
10 336 0 0 0 0 0 1 0 0 0 0 0
11 297 0 0 0 0 0 0 0 0 0 0 0
12 263 0 0 0 0 0 0 0 0 1 0 0
13 262 0 0 0 1 0 0 0 0 0 0 0
14 200 0 0 0 0 0 0 1 0 1 0 0
15 214 0 0 0 0 0 0 0 0 0 1 0
16 184 0 0 0 1 0 0 0 0 0 0 0
17 187 0 0 0 0 0 0 0 0 0 0 0
18 158 0 0 0 1 0 0 0 0 0 0 0
19 158 0 0 0 0 0 0 0 0 0 0 0
20 179 0 0 0 0 0 0 0 0 0 0 0
21 156 0 0 0 0 0 0 0 0 1 0 0
22 138 0 0 1 0 0 0 0 0 0 0 0
23 139 0 0 0 0 0 0 0 0 0 0 0
24 132 0 0 0 1 0 0 0 0 0 0 0
25 118 0 0 0 0 0 0 0 0 0 0 0
26 113 0 0 0 0 0 0 0 0 0 0 0
27 103 0 0 1 0 0 0 0 0 0 0 0
28 121 0 0 0 0 0 0 0 0 0 0 0
29 113 0 0 0 0 0 0 0 0 0 0 0
30 101 0 0 0 0 0 0 0 0 0 0 0
31 100 0 0 0 0 0 0 0 0 0 0 0
32 87 0 0 0 0 0 0 0 1 0 0 0
33 92 0 0 0 0 0 0 0 0 0 0 0
34 94 0 0 0 0 0 0 0 0 0 0 0
35 86 0 0 0 1 0 0 0 0 0 0 0
36 92 0 0 0 0 0 0 0 0 1 0 0
37 70 0 0 0 0 0 0 0 0 0 0 0
38 86 0 0 0 0 0 0 0 0 0 0 0
39 88 0 0 0 0 0 0 0 0 0 0 0
40 64 0 0 0 1 0 0 0 0 0 0 0
41 89 0 0 0 1 0 0 0 0 0 0 0
42 85 0 0 0 0 0 0 0 0 0 0 0
43 84 0 0 0 0 0 0 0 0 0 0 0
44 73 0 0 0 0 0 0 0 0 0 0 0
45 73 0 0 0 0 0 0 1 0 0 0 0
46 75 0 0 0 0 0 0 0 0 0 0 0
47 78 0 0 0 0 0 0 0 0 0 0 0
48 63 0 0 0 0 0 0 0 0 0 0 1
49 56 0 0 0 0 0 0 0 0 0 0 0
50 72 0 0 0 0 0 0 0 0 0 0 0
51 60 0 0 0 0 0 0 0 0 0 0 0
52 60 0 0 0 0 0 0 0 0 0 0 0
53 49 0 0 0 0 0 0 0 0 0 0 0
54 49 0 0 0 0 0 0 0 1 0 0 0
55 50 0 0 0 0 0 0 0 0 0 0 0
56 60 0 0 0 0 0 0 0 0 0 0 0
57 51 0 0 0 0 0 0 0 0 0 0 0
58 58 0 0 0 0 0 0 0 0 0 0 0
59 41 0 0 0 0 0 0 0 0 0 0 0
60 43 0 0 1 0 0 0 0 0 0 0 0
61 51 0 0 0 0 0 0 0 0 0 0 1
62 47 0 0 0 0 0 0 0 0 0 0 0
63 47 0 0 0 0 0 0 0 0 1 0 0
64 52 0 0 0 0 0 0 0 0 0 0 0
65 47 0 0 0 0 0 0 0 0 0 0 0
66 54 0 0 0 0 0 0 0 0 0 0 0
67 51 0 0 0 0 0 0 0 0 0 0 0
68 51 0 0 0 0 0 0 0 0 0 0 0
69 40 0 0 0 0 0 0 0 0 0 0 0
70 38 0 0 0 0 0 0 0 0 0 0 0
71 54 0 0 1 0 0 0 0 0 0 0 0
72 51 0 0 0 1 0 0 0 0 0 0 0
73 35 0 0 0 1 0 0 0 0 0 0 0
74 38 0 0 0 0 0 0 0 0 0 0 0
75 39 0 0 0 0 0 0 0 0 0 0 0
76 36 0 0 0 0 0 0 0 0 0 0 0
77 45 0 0 0 0 0 0 0 0 0 0 0
78 41 0 0 0 0 0 0 0 0 0 0 0
79 47 0 0 0 0 0 0 0 0 0 0 0
80 33 0 0 0 0 0 0 0 0 0 0 0
81 36 0 0 1 0 0 0 0 0 0 0 0
82 40 0 0 0 0 0 0 0 0 0 0 0
83 38 0 0 0 0 0 0 0 0 0 0 0
84 33 0 0 0 0 0 0 0 0 0 0 0
85 32 0 0 0 0 0 0 0 0 0 0 0
86 35 0 0 0 0 0 0 0 0 0 0 0
87 29 0 0 0 0 0 0 0 0 0 0 0
88 30 0 0 0 0 0 0 0 0 0 0 0
89 28 0 0 0 0 0 0 0 0 0 0 0
90 40 0 0 0 0 0 0 0 0 0 0 0
91 34 0 0 0 0 0 0 0 0 0 0 0
92 30 0 0 1 0 0 0 0 0 0 0 0
93 32 0 0 0 0 0 0 0 0 0 0 0
94 33 0 0 0 0 0 0 0 0 0 0 0
95 29 0 0 0 0 0 0 0 0 0 0 0
96 38 0 0 0 1 0 0 0 0 0 0 0
97 28 0 0 0 0 0 0 0 0 0 0 0
98 33 0 0 0 0 0 0 0 0 0 0 0
99 33 0 0 0 0 0 0 0 0 0 0 0
100 39 0 0 0 0 0 0 0 0 0 0 0
