AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 1 20 
2 0 0 0 28 20 
3 0 0 0 2 20 
4 0 0 0 9 20 
5 0 0 0 4 20 
6 0 0 0 0 20 
7 0 0 0 5 20 
8 0 0 0 22 20 
9 0 1 45 28 20 
10 0 0 0 28 20 
