link load
2-1 1
1-2 4.547473508864641e-17
11-1 1
1-11 0.982857
11-2 0.758163
2-11 1
11-10 1
10-11 0.337551
3-2 1
2-3 0.196122
4-3 1
3-4 0.508367
5-4 0.279796
4-5 1
6-5 1
5-6 0.415714
7-6 1
6-7 0.502449
8-4 1
4-8 0
8-7 1
7-8 6.236535097871508e-16
9-3 1
3-9 0.834694
9-8 0
8-9 1
10-9 1.499738202107196e-15
9-10 1
