link load
2-1 1
1-2 -3.712223272542564e-18
11-1 1
1-11 0.479184
11-2 0.706531
2-11 1
11-10 1
10-11 0.132449
3-2 1
2-3 0.390816
4-3 0.756327
3-4 1
5-4 -2.037082520807732e-15
4-5 1
6-5 1
5-6 0.819388
7-6 0.786531
6-7 1
8-4 1
4-8 0.546531
8-7 1
7-8 0.000612245
9-3 1
3-9 1
9-8 0.393265
8-9 1
10-9 -7.92965693108268e-16
9-10 1
