#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2401 0 0 0 0 0 0 0 0 0 0 0
2 1160 0 0 0 0 1 0 0 0 0 0 0
3 758 0 0 0 0 0 0 0 0 0 0 0
4 619 0 0 0 0 0 0 0 0 0 0 0
5 487 0 0 0 0 0 0 0 0 0 0 0
6 390 0 0 0 0 0 0 0 0 0 0 0
7 302 0 0 0 0 0 0 0 0 0 0 0
8 294 0 0 0 0 0 0 0 0 0 0 0
9 275 0 0 0 0 0 0 0 0 0 0 0
10 235 0 0 0 0 0 0 0 0 0 0 0
11 217 0 0 0 0 0 0 0 0 0 0 0
12 204 0 0 0 0 0 0 0 0 0 0 0
13 179 0 0 0 0 0 0 0 0 0 0 0
14 172 0 0 0 0 0 0 0 0 0 0 0
15 167 0 0 0 0 0 0 0 0 0 0 0
16 151 0 0 0 0 0 0 0 0 0 0 0
17 136 0 0 0 0 0 0 0 0 0 0 0
18 142 0 0 0 0 0 0 0 0 0 0 0
19 121 0 0 0 0 0 0 0 0 0 0 0
20 115 0 0 0 0 0 0 0 0 0 0 0
21 96 0 0 0 0 0 0 0 0 0 0 0
22 103 0 0 0 0 0 0 0 0 0 0 0
23 101 0 0 0 0 0 0 0 0 0 0 0
24 94 0 0 0 0 0 0 0 0 0 0 0
25 81 0 0 0 0 0 0 0 0 0 0 0
26 75 0 0 0 0 0 0 0 0 0 0 0
27 92 0 0 0 0 0 0 0 0 0 0 0
28 90 0 0 0 0 0 0 0 0 0 0 0
29 81 0 0 0 0 0 0 0 0 0 0 0
30 84 0 0 0 0 0 0 0 0 0 0 0
31 76 0 0 0 0 0 0 0 0 0 0 0
32 62 0 0 0 0 0 0 0 0 0 0 0
33 71 0 0 0 0 0 0 0 0 0 0 0
34 53 0 0 0 0 0 0 0 0 0 0 0
35 73 0 0 0 0 0 0 0 0 0 0 0
36 60 0 0 0 0 0 0 0 0 0 0 0
37 53 0 0 0 0 0 0 0 0 0 0 0
38 76 0 0 0 0 0 0 0 0 0 0 0
39 57 0 0 0 0 0 0 0 0 0 0 0
40 62 0 0 0 0 0 0 0 0 0 0 0
41 52 0 0 0 0 0 0 0 0 0 0 0
42 56 0 0 0 0 0 0 0 0 0 0 0
43 55 0 0 0 0 0 0 0 0 0 0 0
44 62 0 0 0 0 0 0 0 0 0 0 0
45 51 0 0 0 0 0 0 0 0 0 0 0
46 46 0 0 0 0 0 0 0 0 0 0 0
47 65 0 0 0 0 0 0 0 0 0 0 0
48 63 0 0 0 0 0 0 0 0 0 0 0
49 47 0 0 0 0 0 0 0 0 0 0 0
50 49 0 0 0 0 0 0 0 0 0 0 0
51 39 0 0 0 0 0 0 0 0 0 0 0
52 50 0 0 0 0 0 0 0 0 0 0 0
53 38 0 0 0 0 0 0 0 0 0 0 0
54 31 0 0 0 0 0 0 0 0 0 0 0
55 49 0 0 0 0 0 0 0 0 0 0 0
56 38 0 0 0 0 0 0 0 0 0 0 0
57 30 0 0 0 0 0 0 0 0 0 0 0
58 45 0 0 0 0 0 0 0 0 0 0 0
59 37 0 0 0 0 0 0 0 0 0 0 0
60 40 0 0 0 0 0 0 0 0 0 0 0
61 32 0 0 0 0 0 0 0 0 0 0 0
62 49 0 0 0 0 0 0 0 0 0 0 0
63 52 0 0 0 0 0 0 0 0 0 0 0
64 42 0 0 0 0 0 0 0 0 0 0 0
65 35 0 0 0 0 0 0 0 0 0 0 0
66 28 0 0 0 0 0 0 0 0 0 0 0
67 46 0 0 0 0 0 0 0 0 0 0 0
68 39 0 0 0 0 0 0 0 0 0 0 0
69 33 0 0 0 0 0 0 0 0 0 0 0
70 28 0 0 0 0 0 0 0 0 0 0 0
71 36 0 0 0 0 0 0 0 0 0 0 0
72 42 0 0 0 0 0 0 0 0 0 0 0
73 30 0 0 0 0 0 0 0 0 0 0 0
74 26 0 0 0 0 0 0 0 0 0 0 0
75 41 0 0 0 0 0 0 0 0 0 0 0
76 27 0 0 0 0 0 0 0 0 0 0 0
77 29 0 0 0 0 0 0 0 0 0 0 0
78 24 0 0 0 0 0 0 0 0 0 0 0
79 35 0 0 0 0 0 0 0 0 0 0 0
80 25 0 0 0 0 0 0 0 0 0 0 0
81 17 0 0 0 0 0 0 0 0 0 0 0
82 34 0 0 0 0 0 0 0 0 0 0 0
83 31 0 0 0 0 0 0 0 0 0 0 0
84 29 0 0 0 0 0 0 0 0 0 0 0
85 34 0 0 0 0 0 0 0 0 0 0 0
86 34 0 0 0 0 0 0 0 0 0 0 0
87 33 0 0 0 0 0 0 0 0 0 0 0
88 25 0 0 0 0 0 0 0 0 0 0 0
89 28 0 0 0 0 0 0 0 0 0 0 0
90 24 0 0 0 0 0 0 0 0 0 0 0
91 16 0 0 0 0 0 0 0 0 0 0 0
92 36 0 0 0 0 0 0 0 0 0 0 0
93 26 0 0 0 0 0 0 0 0 0 0 0
94 27 0 0 0 0 0 0 0 0 0 0 0
95 25 0 0 0 0 0 0 0 0 0 0 0
96 22 0 0 0 0 0 0 0 0 0 0 0
97 35 0 0 0 0 0 0 0 0 0 0 0
98 21 0 0 0 0 0 0 0 0 0 0 0
99 20 0 0 0 0 0 0 0 0 0 0 0
100 22 0 0 0 0 0 0 0 0 0 0 0
