link load
2-1 1
1-2 -2.049147246443495e-15
11-1 1
1-11 0.385918
11-2 0.586122
2-11 1
11-10 1
10-11 0.637347
3-2 1
2-3 0.141429
4-3 1
3-4 0.513265
5-4 0.00102041
4-5 1
6-5 0.530204
5-6 1
7-6 1
6-7 0.27898
8-4 1
4-8 0.0428571
8-7 1
7-8 0
9-3 1
3-9 0.628163
9-8 0
8-9 0.999592
10-9 0.0814286
9-10 1
