#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3147 0 0 0 0 0 1 1 0 0 1 0
2 1594 0 0 0 0 0 1 1 0 0 0 0
3 1052 1 0 0 0 0 0 0 0 0 0 0
4 779 0 0 0 0 0 0 0 0 0 0 0
5 642 0 0 0 0 0 0 0 0 0 0 0
6 533 0 0 0 0 0 0 0 0 0 0 0
7 417 0 0 0 0 0 0 0 0 0 0 0
8 407 0 0 0 0 0 0 0 0 0 0 0
9 349 0 0 0 0 0 0 0 0 0 0 0
10 325 0 0 0 0 0 0 0 0 0 0 0
11 303 0 0 0 0 0 0 0 0 0 0 0
12 251 0 0 0 0 0 0 0 0 0 0 0
13 251 0 0 0 0 0 0 0 0 0 0 0
14 248 0 0 0 0 0 0 0 0 0 0 0
15 179 0 0 0 0 0 0 0 0 0 0 0
16 189 0 0 0 0 0 0 0 0 0 0 0
17 174 0 0 0 0 0 0 0 0 0 0 0
18 185 0 0 0 0 0 0 0 0 0 0 0
19 146 0 0 0 0 0 0 0 0 0 0 0
20 166 0 0 0 0 0 0 0 0 0 0 0
21 133 0 0 0 0 0 0 0 0 0 0 0
22 143 0 0 0 0 0 0 0 0 0 0 0
23 128 0 0 0 0 0 0 0 0 0 0 0
24 129 0 0 0 0 0 0 0 0 0 0 0
25 128 0 0 0 0 0 0 0 0 0 0 0
26 111 0 0 0 0 0 0 0 0 0 0 0
27 122 0 0 0 0 0 0 0 0 0 0 0
28 94 0 0 0 0 0 0 0 0 0 0 0
29 102 0 0 0 0 0 0 0 0 0 0 0
30 102 0 0 0 0 0 0 0 0 0 0 0
31 101 0 0 0 0 0 0 0 0 0 0 0
32 90 0 0 0 0 0 0 0 0 0 0 0
33 87 0 0 0 0 0 0 0 0 0 0 0
34 81 0 0 0 0 0 0 0 0 0 0 0
35 87 0 0 0 0 0 0 0 0 0 0 0
36 86 0 0 0 0 0 0 0 0 0 0 0
37 94 0 0 0 0 0 0 0 0 0 0 0
38 81 0 0 0 0 0 0 0 0 0 0 0
39 78 0 0 0 0 0 0 0 0 0 0 0
40 70 0 0 0 0 0 0 0 0 0 0 0
41 101 0 0 0 0 0 0 0 0 0 0 0
42 87 0 0 0 0 0 0 0 0 0 0 0
43 77 0 0 0 0 0 0 0 0 0 0 0
44 73 0 0 0 0 0 0 0 0 0 0 0
45 72 0 0 0 0 0 0 0 0 0 0 0
46 79 0 0 0 0 0 0 0 0 0 0 0
47 61 0 0 0 0 0 0 0 0 0 0 0
48 63 0 0 0 0 0 0 0 0 0 0 0
49 44 0 0 0 0 0 0 0 0 0 0 0
50 62 0 0 0 0 0 0 0 0 0 0 0
51 64 0 0 0 0 0 0 0 0 0 0 0
52 54 0 0 0 0 0 0 0 0 0 0 0
53 54 0 0 0 0 0 0 0 0 0 0 0
54 58 0 0 0 0 0 0 0 0 0 0 0
55 53 0 0 0 0 0 0 0 0 0 0 0
56 72 0 0 0 0 0 0 0 0 0 0 0
57 57 0 0 0 0 0 0 0 0 0 0 0
58 60 0 0 0 0 0 0 0 0 0 0 0
59 57 0 0 0 0 0 0 0 0 0 0 0
60 50 0 0 0 0 0 0 0 0 0 0 0
61 58 0 0 0 0 0 0 0 0 0 0 0
62 63 0 0 0 0 0 0 0 0 0 0 0
63 46 0 0 0 0 0 0 0 0 0 0 0
64 49 0 0 0 0 0 0 0 0 0 0 0
65 47 0 0 0 0 0 0 0 0 0 0 0
66 42 0 0 0 0 0 0 0 0 0 0 0
67 47 0 0 0 0 0 0 0 0 0 0 0
68 40 0 0 0 0 0 0 0 0 0 0 0
69 41 0 0 0 0 0 0 0 0 0 0 0
70 34 0 0 0 0 0 0 0 0 0 0 0
71 57 0 0 0 0 0 0 0 0 0 0 0
72 47 0 0 0 0 0 0 0 0 0 0 0
73 45 0 0 0 0 0 0 0 0 0 0 0
74 54 0 0 0 0 0 0 0 0 0 0 0
75 36 0 0 0 0 0 0 0 0 0 0 0
76 48 0 0 0 0 0 0 0 0 0 0 0
77 58 0 0 0 0 0 0 0 0 0 0 0
78 41 0 0 0 0 0 0 0 0 0 0 0
79 33 0 0 0 0 0 0 0 0 0 0 0
80 34 0 0 0 0 0 0 0 0 0 0 0
81 43 0 0 0 0 0 0 0 0 0 0 0
82 46 0 0 0 0 0 0 0 0 0 0 0
83 47 0 0 0 0 0 0 0 0 0 0 0
84 38 0 0 0 0 0 0 0 0 0 0 0
85 28 0 0 0 0 0 0 0 0 0 0 0
86 49 0 0 0 0 0 0 0 0 0 0 0
87 40 0 0 0 0 0 0 0 0 0 0 0
88 36 0 0 0 0 0 0 0 0 0 0 0
89 28 0 0 0 0 0 0 0 0 0 0 0
90 34 0 0 0 0 0 0 0 0 0 0 0
91 33 0 0 0 0 0 0 0 0 0 0 0
92 30 0 0 0 0 0 0 0 0 0 0 0
93 26 0 0 0 0 0 0 0 0 0 0 0
94 40 0 0 0 0 0 0 0 0 0 0 0
95 38 0 0 0 0 0 0 0 0 0 0 0
96 43 0 0 0 0 0 0 0 0 0 0 0
97 38 0 0 0 0 0 0 0 0 0 0 0
98 31 0 0 0 0 0 0 0 0 0 0 0
99 30 0 0 0 0 0 0 0 0 0 0 0
100 30 0 0 0 0 0 0 0 0 0 0 0
