link load
2-1 1
1-2 0.00183673
11-1 1
1-11 0.494082
11-2 0.887143
2-11 1
11-10 1
10-11 0.743061
3-2 0.692449
2-3 0.0208163
4-3 1
3-4 0.502041
5-4 0.133673
4-5 1
6-5 1
5-6 0.781429
7-6 0.73449
6-7 1
8-4 1
4-8 0
8-7 1
7-8 0
9-3 1
3-9 0.960612
9-8 0.448163
8-9 1
10-9 0.0218367
9-10 1
