AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 2 5 2 16 
3 3 7 6 1 15 
4 1 0 8 0 16 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 5 7 0 16 
10 0 9 5 0 16 
