AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 1 8 1 15 
3 0 3 12 2 12 
4 0 4 7 0 16 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 0 10 5 12 
10 0 7 8 3 13 
