AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 2 0 5 6 
2 0 1 4 0 8 
3 1 11 4 4 3 
4 1 16 4 0 5 
5 0 2 4 4 5 
6 0 0 3 8 3 
7 4 10 8 3 2 
8 0 2 8 3 4 
9 0 5 0 0 9 
10 0 3 8 4 3 
