AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 216 0 0 0 0 
2 215 0 0 0 0 
3 298 0 0 0 0 
4 372 0 0 0 0 
5 296 0 0 0 0 
6 239 0 0 0 0 
7 336 0 0 0 0 
8 257 0 0 0 0 
9 501 0 0 0 0 
10 361 0 0 0 0 
