#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
0 12 8 476.468 25 297.6 76 455.289 1280.86 1146.79 3779
