link load
2-1 1
1-2 0.025102
11-1 1
1-11 0.172653
11-2 0.545306
2-11 1
11-10 1
10-11 0.658367
3-2 1
2-3 0.376122
4-3 1
3-4 0.762245
5-4 0
4-5 1
6-5 1
5-6 0.697551
7-6 0.689388
6-7 1
8-4 1
4-8 0.196531
8-7 1
7-8 0
9-3 1
3-9 0.642449
9-8 0.0108163
8-9 1
10-9 0
9-10 1
