AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 17 8 2 11 
3 0 5 12 4 11 
4 0 9 8 1 14 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 25 5 4 10 
10 0 12 13 4 9 
