0 10 0	0 10 0	0 10 0
999920335 11 0.2992527736794761	999976893 11 0.2992527736794761	1000004962 11 0.2992527736794761
1999890499 12 0.3046399207032833	1999949770 12 0.3015190907032847	2000009649 12 0.3015190907032847
2999919710 13 0.3093314859083076	2999958313 13 0.3069681589572505	2999981909 13 0.3069681589572505
3999905843 14 0.3137186844512441	3999933754 14 0.3119980681147573	3999972020 14 0.3119980681147573
4999958137 15 0.3173431404565334	4999937416 15 0.316668698046728	4999949960 15 0.316668698046728
5999995887 16 0.3210830353266187	5999914614 16 0.3210279526499007	5999969002 16 0.3210279526499007
6999964350 17 0.3246945173598748	6999869720 17 0.325114753840375	6999972028 17 0.325114753840375
7999966703 18 0.3277512753642974	7999933553 18 0.3289611549608215	8000047609 18 0.3289611549608215
8999951176 19 0.3302713220002562	8999914197 19 0.332593867130132	9000046328 19 0.332593867130132
9999948431 20 0.3319275907541592	9999877687 20 0.3342190278374551	10000080219 20 0.3346731168586189
10999892901 21 0.3343692321841285	10999901834 21 0.3352180236840155	11000115320 21 0.3352180236840155
11999870203 22 0.3373714665507349	11999844253 22 0.338331776971996	12000141961 22 0.338331776971996
12999850543 23 0.3392665510565919	12999863844 23 0.3413039960196137	13000186908 23 0.3413039960196137
13999892892 24 0.3422217385608834	13999859591 24 0.3441469881521175	14000205180 24 0.3441469881521175
14999890292 25 0.3423121747777034	14999843136 25 0.3468715222791005	15000203461 25 0.3468715222791005
15999937730 26 0.3430613768327738	15999847550 26 0.3494870750410041	16000233584 26 0.3494870750410041
16999928281 27 0.3450519782717715	16999816930 27 0.3520020296197575	17000287751 27 0.3520020296197575
17999908078 28 0.3472864746634153	17999834903 28 0.3544238377326312	18000295029 28 0.3544238377326312
18999897219 29 0.3466222220384628	18999864502 29 0.3547157521033793	19000310713 29 0.3536940518057607
19999946204 30 0.3528559639501208	19999875873 30 0.3544162882230427	20000332653 30 0.3544162882230427
20999988116 29 0.3524132271544859	20999897022 31 0.356595915524629	21000286944 31 0.356595915524629
21999931014 30 0.353238843556602	21999893475 32 0.3587052322680997	22000290474 32 0.3587052322680997
22999961511 29 0.3535523396308285	22999945458 33 0.3607486328633369	23000266114 33 0.3607486328633369
23999935433 30 0.3542382363341249	23999957262 34 0.3627301122284154	24000285489 34 0.3627301122284154
24999904919 31 0.3562671432787865	25000021464 35 0.3646533127886386	25000326153 35 0.3646533127886386
25999883435 32 0.3571369466941572	26000029458 36 0.3665215647614269	26000338829 36 0.3665215647614269
26999908286 33 0.3602802429866365	27000059418 37 0.3683379208460821	27000384113 37 0.3683379208460821
27999891120 34 0.360166323800383	28000106239 38 0.3677698712597615	28000382797 38 0.3666022137767688
28999877453 33 0.3611652309211988	29000098579 39 0.366571485948269	29000417264 39 0.3671553146897653
29999865814 32 0.3607112306257796	30000119785 40 0.3682481223341046	30000447722 40 0.3682481223341046
30999832837 33 0.3603889000024149	31000136293 41 0.3698828428102944	31000400681 41 0.3698828428102944
31999805647 34 0.3623441819239648	32000159539 42 0.3714776920553576	32000433824 42 0.3714776920553576
32999765468 35 0.3634924371546634	33000146785 43 0.3730345686993478	33000470312 43 0.3730345686993478
33999746919 36 0.3637416871173791	34000141706 44 0.3745552389097568	34000548282 44 0.3745552389097568
34999725151 37 0.363282982356165	35000132364 45 0.3760413484335657	35000566550 45 0.3760413484335657
