0 10 0	0 10 0	0 10 0
969 11 0.2992527736794761	1011 9 0.2992527736794761	1064 10 0.2992527736794761
1994 10 0.3046399207032833	2036 10 0.2910791712985275	2056 11 0.2975809004651913
3002 11 0.2988007486993177	3015 11 0.2967098751609588	3099 12 0.3026997221583106
4009 10 0.3043299176215272	4038 10 0.3024520372376757	4089 12 0.307740110293229
5012 11 0.2985688389492232	4989 9 0.2971319715465406	5079 11 0.3077855191953454
6006 12 0.3042704573633364	5992 10 0.2905930896417817	6061 12 0.302745131060427
6990 13 0.3092502511515993	6990 10 0.2971319715465406	7051 13 0.307740110293229
7996 14 0.3138439558630268	7985 11 0.2959543340850607	8046 14 0.3123613393316884
9024 15 0.3176808606603606	8995 10 0.3028541283027448	9066 15 0.316067030093686
10050 16 0.3216930615116438	9979 9 0.296512362313991	10074 14 0.320343723056647
11062 17 0.3246161121538855	10972 9 0.2895842612482345	11042 15 0.3163704441214637
12079 18 0.3275921644205131	11965 9 0.2903511999132001	12054 14 0.32068428982252
13051 17 0.3305839918576809	12921 10 0.2899392763011444	13050 14 0.3168100848555904
14011 18 0.3264952662981491	13943 11 0.2962039356152005	14015 15 0.3158822984237125
14998 19 0.3286194593555933	14924 10 0.3013846785384786	15006 16 0.3202415530268852
15973 18 0.3294825466374633	15914 9 0.2954214429269449	15951 15 0.3237445254758632
16939 17 0.3227189558474705	16945 10 0.2896060073945402	16946 16 0.3202415530268852
17946 16 0.3188713659644738	17990 9 0.2959766092502797	17939 17 0.3233634150473865
18972 16 0.3149733184553565	19014 9 0.2878776072085221	18868 16 0.3272098161678329
19983 17 0.3202992814065068	20008 8 0.2889574408808282	19877 15 0.3241064698092909
20936 18 0.3217906117399172	21025 8 0.2835197248523914	20859 14 0.3196481412378643
21924 19 0.3261140858520367	22069 7 0.2827818301930002	21883 15 0.3164096609005642
22895 20 0.3290501754103936	23088 7 0.2748352723226334	22909 16 0.3211156743926254
23881 21 0.3298377865357384	24113 7 0.2736724800791533	23846 17 0.3243200980533383
24852 22 0.3289262592343261	25096 7 0.2741395430723504	24863 18 0.327173990313241
25860 20 0.3296311329357471	26091 8 0.2733513742713303	25874 19 0.3302228737410552
26863 21 0.326675942226423	27060 7 0.2810297464829571	26882 18 0.3328470302949388
27854 20 0.3267770195285939	28052 7 0.2732648242210559	27888 19 0.3302228737410552
28875 18 0.315595077382435	29112 8 0.273525925408225	28884 20 0.3332557104139862
29878 19 0.3098951676218157	30099 8 0.2806778274915552	29936 19 0.335916996427307
30878 20 0.3174107611316974	31073 7 0.2805318703061811	30897 20 0.3326475554749276
31874 21 0.3203914586246753	32063 6 0.2719933749617972	31878 19 0.3358798436892119
32916 22 0.3298370329005982	33038 5 0.2624154875397494	32911 18 0.3334731718770436
33928 23 0.3324641442921313	34049 5 0.2522633544237297	33905 19 0.3290910421126544
34947 23 0.3299173668546097	35092 6 0.2516843909217458	34957 20 0.3332105963748706
35930 24 0.3281353242842234	36088 7 0.2613905437491225	35950 21 0.3353902236764569
36953 23 0.3270844098677607	37062 8 0.2717679521977195	36937 20 0.3378163564466751
38047 24 0.3276465811009179	38076 9 0.2781251984940128	37927 19 0.3352134533075039
39034 25 0.3336869557186187	39050 8 0.2842229653496413	38919 20 0.3329819301177846
40078 24 0.3400919894785679	40034 7 0.2783635952301238	39936 21 0.3352134533075039
41055 23 0.3393221089881256	41016 8 0.271970670510739	40972 20 0.3387049260994525
41980 22 0.3351940418997619	42027 7 0.2796334227428784	41941 19 0.3352815666606785
42925 23 0.3335182235714689	43027 8 0.2731024000711781	42951 20 0.3333630405462614
43901 24 0.3332236198972118	44041 9 0.2800499620949845	43900 21 0.3361783924774769
44896 25 0.3384366353968561	45048 10 0.2868612974124417	44929 20 0.3384665293633414
45896 26 0.3404325562444408	46048 11 0.2929161240974743	45915 19 0.3360339096071067
46892 27 0.3420686489676725	47095 12 0.2998368535882118	46886 19 0.3326819070145156
47865 28 0.3426447848090849	48131 11 0.3053880918719395	47915 19 0.3337360422422173
