link load
2-1 1
1-2 1
11-1 1
1-11 0.00428571
11-2 0
2-11 0.995714
11-10 1
10-11 1
3-2 0.995714
2-3 0
4-3 0.00285714
3-4 0
5-4 1
4-5 1
6-5 1
5-6 1
7-6 1
6-7 1
8-4 1
4-8 0.997143
8-7 1
7-8 0.865102
9-3 0.995714
3-9 0.00285714
9-8 0
8-9 0
10-9 1
9-10 0.00714286
