AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 0 
6 1 7 1 0 8 
7 0 11 4 0 6 
8 1 8 3 0 7 
9 4 6 1 0 8 
10 2 6 2 1 7 
