link load
2-1 0
1-2 0
11-1 0
1-11 0
11-2 2.019449460263155e-15
2-11 0.478571
11-10 0.485714
10-11 0
3-2 0
2-3 2.019449460263155e-15
4-3 0.0357143
3-4 0.618163
5-4 0
4-5 0.669592
6-5 0.361429
5-6 1
7-6 0.202653
6-7 0.428571
8-4 0.0871429
4-8 0
8-7 0.998571
7-8 0
9-3 0.05
3-9 0.0357143
9-8 0
8-9 1
10-9 0
9-10 1
