AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 26 0 0 0 0 
3 93 0 0 0 0 
4 98 0 0 0 0 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 115 0 0 0 0 
10 210 0 0 0 0 
