AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 5 8 2 4 
4 0 1 6 3 5 
5 0 0 0 0 0 
6 0 3 2 2 7 
7 0 8 6 2 4 
8 0 0 0 0 0 
9 0 8 7 3 3 
10 0 0 0 0 0 
