link load
2-1 0.999388
1-2 0
11-1 0.175714
1-11 0.592857
11-2 0.461429
2-11 0.0226531
11-10 0.999796
10-11 0
3-2 1
2-3 0.994898
4-3 0.931633
3-4 0.628571
5-4 0
4-5 0.696939
6-5 1
5-6 0.0255102
7-6 0.915714
6-7 0.539796
8-4 1
4-8 0
8-7 0.890204
7-8 0
9-3 0.628571
3-9 0.926531
9-8 1
8-9 0.702041
10-9 0
9-10 0.393265
