#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2285 0 0 0 0 0 0 0 0 0 0 0
2 1231 0 0 0 0 0 0 0 0 0 0 0
3 848 0 0 0 0 0 0 0 0 0 0 0
4 598 0 0 0 0 0 0 0 0 0 0 0
5 481 0 0 0 0 0 0 0 0 0 0 0
6 408 0 0 0 0 0 0 0 0 0 0 0
7 315 0 0 0 0 0 0 0 0 0 0 0
8 299 0 0 0 0 0 0 0 0 0 0 0
9 282 0 0 0 0 0 0 0 0 0 0 0
10 215 0 0 0 0 0 0 0 0 0 0 0
11 209 0 0 0 0 0 0 0 0 0 0 0
12 191 0 0 0 0 0 0 0 0 0 0 0
13 188 0 0 0 0 0 0 0 0 0 0 0
14 165 0 0 0 0 0 0 0 0 0 0 0
15 137 0 0 0 0 0 0 0 0 0 0 0
16 162 0 0 0 0 0 0 0 0 0 0 0
17 116 0 0 0 0 0 0 0 0 0 0 0
18 115 0 0 0 0 0 0 0 0 0 0 0
19 115 0 0 0 0 0 0 0 0 0 0 0
20 113 0 0 0 0 0 0 0 0 0 0 0
21 121 0 0 0 0 0 0 0 0 0 0 0
22 106 0 0 0 0 0 0 0 0 0 0 0
23 108 0 0 0 0 0 0 0 0 0 0 0
24 84 0 0 0 0 0 0 0 0 0 0 0
25 90 0 0 0 0 0 0 0 0 0 0 0
26 71 0 0 0 0 0 0 0 0 0 0 0
27 108 0 0 0 0 0 0 0 0 0 0 0
28 88 0 0 0 0 0 0 0 0 0 0 0
29 84 0 0 0 0 0 0 0 0 0 0 0
30 64 0 0 0 0 0 0 0 0 0 0 0
31 73 0 0 0 0 0 0 0 0 0 0 0
32 70 0 0 0 0 0 0 0 0 0 0 0
33 57 0 0 0 0 0 0 0 0 0 0 0
34 71 0 0 0 0 0 0 0 0 0 0 0
35 72 0 0 0 0 0 0 0 0 0 0 0
36 67 0 0 0 0 0 0 0 0 0 0 0
37 71 0 0 0 0 0 0 0 0 0 0 0
38 62 0 0 0 0 0 0 0 0 0 0 0
39 55 0 0 0 0 0 0 0 0 0 0 0
40 64 0 0 0 0 0 0 0 0 0 0 0
41 57 0 0 0 0 0 0 0 0 0 0 0
42 57 0 0 0 0 0 0 0 0 0 0 0
43 61 0 0 0 0 0 0 0 0 0 0 0
44 30 0 0 0 0 0 0 0 0 0 0 0
45 56 0 0 0 0 0 0 0 0 0 0 0
46 56 0 0 0 0 0 0 0 0 0 0 0
47 52 0 0 0 0 0 0 0 0 0 0 0
48 57 0 0 0 0 0 0 0 0 0 0 0
49 56 0 0 0 0 0 0 0 0 0 0 0
50 50 0 0 0 0 0 0 0 0 0 0 0
51 49 0 0 0 0 0 0 0 0 0 0 0
52 49 0 0 0 0 0 0 0 0 0 0 0
53 42 0 0 0 0 0 0 0 0 0 0 0
54 48 0 0 0 0 0 0 0 0 0 0 0
55 49 0 0 0 0 0 0 0 0 0 0 0
56 37 0 0 0 0 0 0 0 0 0 0 0
57 39 0 0 0 0 0 0 0 0 0 0 0
58 37 0 0 0 0 0 0 0 0 0 0 0
59 56 0 0 0 0 0 0 0 0 0 0 0
60 40 0 0 0 0 0 0 0 0 0 0 0
61 40 0 0 0 0 0 0 0 0 0 0 0
62 37 0 0 0 0 0 0 0 0 0 0 0
63 24 0 0 0 0 0 0 0 0 0 0 0
64 36 0 0 0 0 0 0 0 0 0 0 0
65 31 0 0 0 0 0 0 0 0 0 0 0
66 32 0 0 0 0 0 0 0 0 0 0 0
67 40 0 0 0 0 0 0 0 0 0 0 0
68 36 0 0 0 0 0 0 0 0 0 0 0
69 39 0 0 0 0 0 0 0 0 0 0 0
70 40 0 0 0 0 0 0 0 0 0 0 0
71 41 0 0 0 0 0 0 0 0 0 0 0
72 36 0 0 0 0 0 0 0 0 0 0 0
73 35 0 0 0 0 0 0 0 0 0 0 0
74 39 0 0 0 0 0 0 0 0 0 0 0
75 27 0 0 0 0 0 0 0 0 0 0 0
76 25 0 0 0 0 0 0 0 0 0 0 0
77 29 0 0 0 0 0 0 0 0 0 0 0
78 30 0 0 0 0 0 0 0 0 0 0 0
79 26 0 0 0 0 0 0 0 0 0 0 0
80 33 0 0 0 0 0 0 0 0 0 0 0
81 21 0 0 0 0 0 0 0 0 0 0 0
82 22 0 0 0 0 0 0 0 0 0 0 0
83 36 0 0 0 0 0 0 0 0 0 0 0
84 27 0 0 0 0 0 0 0 0 0 0 0
85 28 0 0 0 0 0 0 0 0 0 0 0
86 24 0 0 0 0 0 0 0 0 0 0 0
87 18 0 0 0 0 0 0 0 0 0 0 0
88 28 0 0 0 0 0 0 0 0 0 0 0
89 31 0 0 0 0 0 0 0 0 0 0 0
90 39 0 0 0 0 0 0 0 0 0 0 0
91 28 0 0 0 0 0 0 0 0 0 0 0
92 33 0 0 0 0 0 0 0 0 0 0 0
93 27 0 0 0 0 0 0 0 0 0 0 0
94 24 0 0 0 0 0 0 0 0 0 0 0
95 26 0 0 0 0 0 0 0 0 0 0 0
96 33 0 0 0 0 0 0 0 0 0 0 0
97 25 0 0 0 0 0 0 0 0 0 0 0
98 25 0 0 0 0 0 0 0 0 0 0 0
99 19 0 0 0 0 0 0 0 0 0 0 0
100 24 0 0 0 0 0 0 0 0 0 0 0
