link load
2-1 0.326531
1-2 0
11-1 1
1-11 0.943878
11-2 0.266327
2-11 1
11-10 1
10-11 0.00102041
3-2 0.331633
2-3 0
4-3 0.464286
3-4 0.132653
5-4 0.285714
4-5 0.553061
6-5 0.75
5-6 0.107143
7-6 1
6-7 0.0714286
8-4 1
4-8 0.472449
8-7 1
7-8 0
9-3 1
3-9 1
9-8 0.244898
8-9 0.996939
10-9 0
9-10 0.920408
