AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 4 4 2 6 
4 0 2 5 2 6 
5 0 4 0 0 9 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 4 1 1 8 
9 0 4 4 2 6 
10 0 0 0 0 0 
