#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 760 0 0 0 0 0 0 0 0 0 0 0
2 419 0 0 0 0 0 0 0 0 0 0 0
3 284 0 0 0 0 0 0 0 0 0 0 0
4 206 0 0 0 0 0 0 0 0 0 0 0
5 163 0 0 0 0 0 0 0 0 0 0 0
6 121 0 0 0 0 0 0 0 0 0 0 0
7 107 0 0 0 0 0 0 0 0 0 0 0
8 109 0 0 0 0 0 0 0 0 0 0 0
9 98 0 0 0 0 0 0 0 0 0 0 0
10 65 0 0 0 0 0 0 0 0 0 0 0
11 69 0 0 0 0 0 0 0 0 0 0 0
12 71 0 0 0 0 0 0 0 0 0 0 0
13 58 0 0 0 0 0 0 0 0 0 0 0
14 54 0 0 0 0 0 0 0 0 0 0 0
15 45 0 0 0 0 0 0 0 0 0 0 0
16 52 0 0 0 0 0 0 0 0 0 0 0
17 44 0 0 0 0 0 0 0 0 0 0 0
18 30 0 0 0 0 0 0 0 0 0 0 0
19 32 0 0 0 0 0 0 0 0 0 0 0
20 28 0 0 0 0 0 0 0 0 0 0 0
21 41 0 0 0 0 0 0 0 0 0 0 0
22 39 0 0 0 0 0 0 0 0 0 0 0
23 34 0 0 0 0 0 0 0 0 0 0 0
24 32 0 0 0 0 0 0 0 0 0 0 0
25 26 0 0 0 0 0 0 0 0 0 0 0
26 22 0 0 0 0 0 0 0 0 0 0 0
27 36 0 0 0 0 0 0 0 0 0 0 0
28 39 0 0 0 0 0 0 0 0 0 0 0
29 29 0 0 0 0 0 0 0 0 0 0 0
30 22 0 0 0 0 0 0 0 0 0 0 0
31 22 0 0 0 0 0 0 0 0 0 0 0
32 30 0 0 0 0 0 0 0 0 0 0 0
33 19 0 0 0 0 0 0 0 0 0 0 0
34 20 0 0 0 0 0 0 0 0 0 0 0
35 21 0 0 0 0 0 0 0 0 0 0 0
36 23 0 0 0 0 0 0 0 0 0 0 0
37 22 0 0 0 0 0 0 0 0 0 0 0
38 19 0 0 0 0 0 0 0 0 0 0 0
39 21 0 0 0 0 0 0 0 0 0 0 0
40 19 0 0 0 0 0 0 0 0 0 0 0
41 21 0 0 0 0 0 0 0 0 0 0 0
42 21 0 0 0 0 0 0 0 0 0 0 0
43 23 0 0 0 0 0 0 0 0 0 0 0
44 12 0 0 0 0 0 0 0 0 0 0 0
45 20 0 0 0 0 0 0 0 0 0 0 0
46 24 0 0 0 0 0 0 0 0 0 0 0
47 18 0 0 0 0 0 0 0 0 0 0 0
48 27 0 0 0 0 0 0 0 0 0 0 0
49 17 0 0 0 0 0 0 0 0 0 0 0
50 13 0 0 0 0 0 0 0 0 0 0 0
51 18 0 0 0 0 0 0 0 0 0 0 0
52 15 0 0 0 0 0 0 0 0 0 0 0
53 12 0 0 0 0 0 0 0 0 0 0 0
54 14 0 0 0 0 0 0 0 0 0 0 0
55 21 0 0 0 0 0 0 0 0 0 0 0
56 16 0 0 0 0 0 0 0 0 0 0 0
57 14 0 0 0 0 0 0 0 0 0 0 0
58 5 0 0 0 0 0 0 0 0 0 0 0
59 24 0 0 0 0 0 0 0 0 0 0 0
60 16 0 0 0 0 0 0 0 0 0 0 0
61 17 0 0 0 0 0 0 0 0 0 0 0
62 12 0 0 0 0 0 0 0 0 0 0 0
63 8 0 0 0 0 0 0 0 0 0 0 0
64 12 0 0 0 0 0 0 0 0 0 0 0
65 8 0 0 0 0 0 0 0 0 0 0 0
66 4 0 0 0 0 0 0 0 0 0 0 0
67 13 0 0 0 0 0 0 0 0 0 0 0
68 5 0 0 0 0 0 0 0 0 0 0 0
69 14 0 0 0 0 0 0 0 0 0 0 0
70 13 0 0 0 0 0 0 0 0 0 0 0
71 14 0 0 0 0 0 0 0 0 0 0 0
72 11 0 0 0 0 0 0 0 0 0 0 0
73 11 0 0 0 0 0 0 0 0 0 0 0
74 11 0 0 0 0 0 0 0 0 0 0 0
75 7 0 0 0 0 0 0 0 0 0 0 0
76 7 0 0 0 0 0 0 0 0 0 0 0
77 11 0 0 0 0 0 0 0 0 0 0 0
78 5 0 0 0 0 0 0 0 0 0 0 0
79 11 0 0 0 0 0 0 0 0 0 0 0
80 9 0 0 0 0 0 0 0 0 0 0 0
81 13 0 0 0 0 0 0 0 0 0 0 0
82 10 0 0 0 0 0 0 0 0 0 0 0
83 11 0 0 0 0 0 0 0 0 0 0 0
84 9 0 0 0 0 0 0 0 0 0 0 0
85 7 0 0 0 0 0 0 0 0 0 0 0
86 11 0 0 0 0 0 0 0 0 0 0 0
87 5 0 0 0 0 0 0 0 0 0 0 0
88 4 0 0 0 0 0 0 0 0 0 0 0
89 9 0 0 0 0 0 0 0 0 0 0 0
90 16 0 0 0 0 0 0 0 0 0 0 0
91 11 0 0 0 0 0 0 0 0 0 0 0
92 7 0 0 0 0 0 0 0 0 0 0 0
93 9 0 0 0 0 0 0 0 0 0 0 0
94 12 0 0 0 0 0 0 0 0 0 0 0
95 5 0 0 0 0 0 0 0 0 0 0 0
96 9 0 0 0 0 0 0 0 0 0 0 0
97 7 0 0 0 0 0 0 0 0 0 0 0
98 3 0 0 0 0 0 0 0 0 0 0 0
99 6 0 0 0 0 0 0 0 0 0 0 0
100 9 0 0 0 0 0 0 0 0 0 0 0
