0 10 0	0 10 0	0 10 0
10095 10 0.2992527736794762	10131 9 0.2992527736794762	9970 10 0.2992527736794762
19970 10 0.2992527736794762	20032 8 0.2955746526080493	20052 10 0.2976180532032865
29723 10 0.2991598918342381	30024 8 0.2919873493408551	29949 11 0.2979710042151911
39878 9 0.3020206526675702	39982 9 0.2945880410075206	39873 10 0.2975623240961437
49898 9 0.2985840243937622	50055 8 0.2977666641556674	49941 10 0.2979710042151911
59871 9 0.3015624355643958	60097 8 0.2971887326741861	60029 10 0.2967676683091069
69851 9 0.2980886545524926	70041 8 0.2971887326741861	69920 10 0.293804737446013
79890 9 0.3037289641442177	79854 9 0.2971887326741861	79870 10 0.2947923810670443
89965 11 0.2978275533653233	89748 8 0.3001630157628092	89770 10 0.293804737446013
99904 9 0.3109737480727859	99629 9 0.2993683599757724	99816 10 0.2967676683091069
109889 10 0.3026021962208107	109696 9 0.3023426430643955	109747 10 0.2971763484281544
120043 9 0.3081710242166218	119797 9 0.3040454768937598	119746 10 0.2969493039175725
129889 9 0.3046916408077043	129922 9 0.3042498169532835	129651 11 0.298945549114458
139938 9 0.3070245231539335	139998 10 0.3038184323831779	139786 11 0.3040664348485828
149923 10 0.3068201830944097	150095 10 0.3064958111118092	149827 10 0.3040664348485828
160078 10 0.3100369910011543	160146 10 0.3088797784729192	159774 10 0.3018744233009646
170202 10 0.3131352639815951	170290 10 0.3104123289193471	169816 9 0.3045081396237148
180169 10 0.3115765160916385	180215 10 0.3088797784729192	179909 9 0.3016473787903827
190020 11 0.3107512966204851	190229 9 0.3109231790681564	189737 9 0.301443038730859
200191 12 0.315544464811039	200268 9 0.3102630034912336	199707 10 0.3038393903380008
210196 10 0.3201988772779681	210278 8 0.3080624182348244	209864 10 0.3090841185324429
220248 11 0.3100847588072768	220143 8 0.3065639244649838	220081 10 0.3088286934580383
230337 10 0.3177038939970736	230299 9 0.308764509721393	230046 11 0.3088286934580383
240257 10 0.3142321770261757	240252 9 0.3117160883589579	240177 11 0.3114293851247038
250170 10 0.3159374434752963	250365 9 0.3132486388053857	250238 12 0.3106914904653125
259985 11 0.3146035569756275	260503 8 0.3110480535489764	260121 12 0.3152760430828319
269987 10 0.317255333657174	270644 9 0.3103254407316436	270230 12 0.3168596785441407
279966 10 0.3146035569756275	280808 9 0.3117160883589579	280252 12 0.3165085704259908
290006 10 0.3157331034157726	290774 9 0.3097425476131305	290490 12 0.3165085704259908
300073 10 0.3184860181065782	300661 9 0.3094587419749031	300415 12 0.3143079851695815
310095 11 0.3174943201192865	310682 9 0.3094587419749031	310419 12 0.3149145183621361
320022 11 0.3207818214304622	320753 10 0.3109685879702728	320339 13 0.3148634333472551
330017 11 0.3195121186674388	330821 10 0.313810573969076	330334 13 0.3168369740930825
340020 10 0.3200821115296689	340855 11 0.3133979642334992	340385 13 0.3150489985722499
349946 10 0.3174814198630034	350820 11 0.3139836358687503	350394 14 0.31335926346465
359833 10 0.3174814198630034	360604 11 0.3162824615383921	360545 14 0.3173762048057145
369805 12 0.3172259947885988	370694 11 0.3171989868053735	370635 13 0.3206495753746234
379676 11 0.3224660788907789	380628 11 0.31529748902925	380598 14 0.314821954061668
389727 12 0.3167801619314561	390628 12 0.3124697528520025	390506 13 0.3190659399133144
399666 11 0.320872639234695	400568 11 0.31768145639036	400412 13 0.3170225393180773
409668 12 0.3195103721712035	410549 12 0.3166597560927414	410264 13 0.3168653546569052
419807 11 0.3188576192032805	420514 11 0.3192991485282561	420240 14 0.3188615998537908
429942 12 0.3188885798183599	430486 11 0.3166597560927414	430150 13 0.3187044151926187
439820 11 0.3192291465842327	440486 11 0.318165419689232	440068 12 0.3182762741155214
449895 12 0.3202766473944175	450320 11 0.318165419689232	450041 13 0.3181555787506928
459970 12 0.3211280643090996	460253 10 0.318165419689232	460103 13 0.3200642496363539
469786 12 0.3189881697968652	470445 10 0.3174378452348672	470190 12 0.3222648348927631
479836 13 0.3191170986439456	480347 10 0.3185763112807851	480017 13 0.3182762741155213
489666 13 0.3206989876090192	490184 10 0.3179924825392887	490008 13 0.3185033186261033
499434 13 0.3197454006645752	500224 10 0.3170583565528945	499940 13 0.3202498148613487
509448 13 0.320676283157961	510189 10 0.3183371069543096	510045 13 0.3206130860782798
519511 14 0.3191453544580373	520219 11 0.3198427705508002	520131 14 0.3203576610038752
529466 14 0.3205303259725869	530405 10 0.3215677191052212	530068 14 0.3220604948332395
539327 14 0.3233229734527444	540461 10 0.3213023424045411	540216 15 0.3223159199076441
