AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 5 7 2 0 7 
4 1 6 2 1 7 
5 0 0 0 0 0 
6 1 12 1 0 7 
7 0 0 0 0 0 
8 0 12 2 1 6 
9 1 8 4 2 5 
10 0 0 0 0 0 
