AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 5 3 1 7 
4 0 5 9 0 5 
5 0 9 7 3 3 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 6 6 3 4 
9 0 2 4 1 7 
10 0 0 0 0 0 
