#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2342 0 0 0 0 0 0 0 0 0 0 0
2 1210 0 0 0 0 0 0 0 0 0 0 0
3 823 0 0 0 0 0 0 0 0 0 0 0
4 606 0 0 0 0 0 0 0 0 0 0 0
5 470 0 0 0 0 0 0 0 0 0 0 0
6 363 0 0 0 0 0 0 0 0 0 0 0
7 315 0 0 0 0 0 0 0 0 0 0 0
8 288 0 0 0 0 0 0 0 0 0 0 0
9 264 0 0 0 0 0 0 0 0 0 0 0
10 238 0 0 0 0 0 0 0 0 0 0 0
11 218 0 0 0 0 0 0 0 0 0 0 0
12 156 0 0 0 0 0 0 0 0 0 0 0
13 170 0 0 0 0 0 0 0 0 0 0 0
14 196 0 0 0 0 0 0 0 0 0 0 0
15 167 0 0 0 0 0 0 0 0 0 0 0
16 139 0 0 0 0 0 0 0 0 0 0 0
17 129 0 0 0 0 0 0 0 0 0 0 0
18 132 0 0 0 0 0 0 0 0 0 0 0
19 130 0 0 0 0 0 0 0 0 0 0 0
20 134 0 0 0 0 0 0 0 0 0 0 0
21 103 0 0 0 0 0 0 0 0 0 0 0
22 114 0 0 0 0 0 0 0 0 0 0 0
23 108 0 0 0 0 0 0 0 0 0 0 0
24 86 0 0 0 0 0 0 0 0 0 0 0
25 82 0 0 0 0 0 0 0 0 0 0 0
26 86 0 0 0 0 0 0 0 0 0 0 0
27 89 0 0 0 0 0 0 0 0 0 0 0
28 87 0 0 0 0 0 0 0 0 0 0 0
29 92 0 0 0 0 0 0 0 0 0 0 0
30 84 0 0 0 0 0 0 0 0 0 0 0
31 60 0 0 0 0 0 0 0 0 0 0 0
32 75 0 0 0 0 0 0 0 0 0 0 0
33 70 0 0 0 0 0 0 0 0 0 0 0
34 67 0 0 0 0 0 0 0 0 0 0 0
35 72 0 0 0 0 0 0 0 0 0 0 0
36 61 0 0 0 0 0 0 0 0 0 0 0
37 65 0 0 0 0 0 0 0 0 0 0 0
38 68 0 0 0 0 0 0 0 0 0 0 0
39 64 0 0 0 0 0 0 0 0 0 0 0
40 64 0 0 0 0 0 0 0 0 0 0 0
41 64 0 0 0 0 0 0 0 0 0 0 0
42 54 0 0 0 0 0 0 0 0 0 0 0
43 54 0 0 0 0 0 0 0 0 0 0 0
44 64 0 0 0 0 0 0 0 0 0 0 0
45 48 0 0 0 0 0 0 0 0 0 0 0
46 42 0 0 0 0 0 0 0 0 0 0 0
47 52 0 0 0 0 0 0 0 0 0 0 0
48 47 0 0 0 0 0 0 0 0 0 0 0
49 52 0 0 0 0 0 0 0 0 0 0 0
50 42 0 0 0 0 0 0 0 0 0 0 0
51 48 0 0 0 0 0 0 0 0 0 0 0
52 50 0 0 0 0 0 0 0 0 0 0 0
53 41 0 0 0 0 0 0 0 0 0 0 0
54 40 0 0 0 0 0 0 0 0 0 0 0
55 46 0 0 0 0 0 0 0 0 0 0 0
56 44 0 0 0 0 0 0 0 0 0 0 0
57 36 0 0 0 0 0 0 0 0 0 0 0
58 47 0 0 0 0 0 0 0 0 0 0 0
59 42 0 0 0 0 0 0 0 0 0 0 0
60 49 0 0 0 0 0 0 0 0 0 0 0
61 33 0 0 0 0 0 0 0 0 0 0 0
62 41 0 0 0 0 0 0 0 0 0 0 0
63 41 0 0 0 0 0 0 0 0 0 0 0
64 49 0 0 0 0 0 0 0 0 0 0 0
65 37 0 0 0 0 0 0 0 0 0 0 0
66 32 0 0 0 0 0 0 0 0 0 0 0
67 35 0 0 0 0 0 0 0 0 0 0 0
68 39 0 0 0 0 0 0 0 0 0 0 0
69 38 0 0 0 0 0 0 0 0 0 0 0
70 25 0 0 0 0 0 0 0 0 0 0 0
71 46 0 0 0 0 0 0 0 0 0 0 0
72 36 0 0 0 0 0 0 0 0 0 0 0
73 20 0 0 0 0 0 0 0 0 0 0 0
74 30 0 0 0 0 0 0 0 0 0 0 0
75 30 0 0 0 0 0 0 0 0 0 0 0
76 26 0 0 0 0 0 0 0 0 0 0 0
77 35 0 0 0 0 0 0 0 0 0 0 0
78 28 0 0 0 0 0 0 0 0 0 0 0
79 25 0 0 0 0 0 0 0 0 0 0 0
80 23 0 0 0 0 0 0 0 0 0 0 0
81 29 0 0 0 0 0 0 0 0 0 0 0
82 17 0 0 0 0 0 0 0 0 0 0 0
83 39 0 0 0 0 0 0 0 0 0 0 0
84 30 0 0 0 0 0 0 0 0 0 0 0
85 30 0 0 0 0 0 0 0 0 0 0 0
86 29 0 0 0 0 0 0 0 0 0 0 0
87 26 0 0 0 0 0 0 0 0 0 0 0
88 21 0 0 0 0 0 0 0 0 0 0 0
89 26 0 0 0 0 0 0 0 0 0 0 0
90 20 0 0 0 0 0 0 0 0 0 0 0
91 30 0 0 0 0 0 0 0 0 0 0 0
92 31 0 0 0 0 0 0 0 0 0 0 0
93 35 0 0 0 0 0 0 0 0 0 0 0
94 27 0 0 0 0 0 0 0 0 0 0 0
95 28 0 0 0 0 0 0 0 0 0 0 0
96 25 0 0 0 0 0 0 0 0 0 0 0
97 16 0 0 0 0 0 0 0 0 0 0 0
98 26 0 0 0 0 0 0 0 0 0 0 0
99 25 0 0 0 0 0 0 0 0 0 0 0
100 25 0 0 0 0 0 0 0 0 0 0 0
