link load
2-1 1
1-2 0.331429
11-1 1
1-11 1
11-2 1
2-11 0.632857
11-10 1
10-11 0.91
3-2 0
2-3 -8.750240570993187e-16
4-3 0.951429
3-4 1
5-4 0.0044898
4-5 1
6-5 0.420204
5-6 1
7-6 0.507347
6-7 1
8-4 1
4-8 0.273061
8-7 1
7-8 0
9-3 0.0485714
3-9 0.107143
9-8 0.848571
8-9 1
10-9 0.371429
9-10 1
