AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 2 12 4 1 5 
5 0 0 0 0 0 
6 1 8 3 0 7 
7 0 0 0 0 0 
8 1 8 2 0 7 
9 1 8 3 0 7 
10 0 6 3 0 7 
