AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 1 
2 2 4 0 0 0 
3 2 4 0 0 0 
4 9 1 0 0 0 
5 1 1 0 1 0 
6 0 0 0 0 1 
7 0 0 0 0 1 
8 3 0 0 1 0 
9 0 5 0 0 0 
10 1 1 0 1 0 
11 0 5 0 0 0 
