link load
2-1 1
1-2 0.0630612
11-1 1
1-11 1
11-2 1
2-11 0.67
11-10 1
10-11 0.897143
3-2 1
2-3 0.813061
4-3 0.611429
3-4 1
5-4 0.00285714
4-5 1
6-5 0.0773469
5-6 1
7-6 0.884082
6-7 1
8-4 1
4-8 0.722857
8-7 1
7-8 0
9-3 1
3-9 0.580204
9-8 0.122857
8-9 1
10-9 0.0167347
9-10 1
