#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 1657 0 0 0 0 0 0 0 0 0 0 0
2 754 0 0 0 0 0 0 0 0 0 0 0
3 522 0 0 0 0 0 0 1 0 0 0 0
4 398 0 0 0 0 0 0 0 0 0 0 0
5 309 0 0 0 0 0 0 0 0 0 0 0
6 286 0 0 0 0 0 0 0 0 0 0 0
7 235 0 0 0 0 0 0 0 0 0 0 0
8 168 0 0 0 0 0 0 0 0 0 0 0
9 182 0 0 0 0 0 0 0 0 0 0 0
10 168 0 0 0 0 0 0 0 0 0 0 0
11 143 0 0 0 0 0 0 0 0 0 0 0
12 117 0 0 0 0 0 0 0 0 0 0 0
13 133 0 0 0 0 0 0 0 0 0 0 0
14 111 0 0 0 0 0 0 0 0 0 0 0
15 99 0 0 0 0 0 0 0 0 0 0 0
16 90 0 0 0 0 0 0 0 0 0 0 0
17 96 0 0 0 0 0 0 0 0 0 0 0
18 75 0 0 0 0 0 0 0 0 0 0 0
19 72 0 0 0 0 0 0 0 0 0 0 0
20 78 0 0 0 0 0 0 0 0 0 0 0
21 81 0 0 0 0 0 0 0 0 0 0 0
22 69 0 0 0 0 0 0 0 0 0 0 0
23 63 0 0 0 0 0 0 0 0 0 0 0
24 79 0 0 0 0 0 0 0 0 0 0 0
25 62 0 0 0 0 0 0 0 0 0 0 0
26 54 0 0 0 0 0 0 0 0 0 0 0
27 51 0 0 0 0 0 0 0 0 0 0 0
28 55 0 0 0 0 0 0 0 0 0 0 0
29 56 0 0 0 0 0 0 0 0 0 0 0
30 48 0 0 0 0 0 0 0 0 0 0 0
31 43 0 0 0 0 0 0 0 0 0 0 0
32 44 0 0 0 0 0 0 0 0 0 0 0
33 53 0 0 0 0 0 0 0 0 0 0 0
34 40 0 0 0 0 0 0 0 0 0 0 0
35 40 0 0 0 0 0 0 0 0 0 0 0
36 43 0 0 0 0 0 0 0 0 0 0 0
37 38 0 0 0 0 0 0 0 0 0 0 0
38 47 0 0 0 0 0 0 0 0 0 0 0
39 31 0 0 0 0 0 0 0 0 0 0 0
40 45 0 0 0 0 0 0 0 0 0 0 0
41 40 0 0 0 0 0 0 0 0 0 0 0
42 34 0 0 0 0 0 0 0 0 0 0 0
43 41 0 0 0 0 0 0 0 0 0 0 0
44 38 0 0 0 0 0 0 0 0 0 0 0
45 36 0 0 0 0 0 0 0 0 0 0 0
46 35 0 0 0 0 0 0 0 0 0 0 0
47 33 0 0 0 0 0 0 0 0 0 0 0
48 28 0 0 0 0 0 0 0 0 0 0 0
49 29 0 0 0 0 0 0 0 0 0 0 0
50 32 0 0 0 0 0 0 0 0 0 0 0
51 34 0 0 0 0 0 0 0 0 0 0 0
52 27 0 0 0 0 0 0 0 0 0 0 0
53 34 0 0 0 0 0 0 0 0 0 0 0
54 33 0 0 0 0 0 0 0 0 0 0 0
55 36 0 0 0 0 0 0 0 0 0 0 0
56 42 0 0 0 0 0 0 0 0 0 0 0
57 29 0 0 0 0 0 0 0 0 0 0 0
58 21 0 0 0 0 0 0 0 0 0 0 0
59 17 0 0 0 0 0 0 0 0 0 0 0
60 26 0 0 0 0 0 0 0 0 0 0 0
61 24 0 0 0 0 0 0 0 0 0 0 0
62 22 0 0 0 0 0 0 0 0 0 0 0
63 29 0 0 0 0 0 0 0 0 0 0 0
64 26 0 0 0 0 0 0 0 0 0 0 0
65 21 0 0 0 0 0 0 0 0 0 0 0
66 20 0 0 0 0 0 0 0 0 0 0 0
67 23 0 0 0 0 0 0 0 0 0 0 0
68 19 0 0 0 0 0 0 0 0 0 0 0
69 24 0 0 0 0 0 0 0 0 0 0 0
70 20 0 0 0 0 0 0 0 0 0 0 0
71 16 0 0 0 0 0 0 0 0 0 0 0
72 19 0 0 0 0 0 0 0 0 0 0 0
73 28 0 0 0 0 0 0 0 0 0 0 0
74 16 0 0 0 0 0 0 0 0 0 0 0
75 22 0 0 0 0 0 0 0 0 0 0 0
76 23 0 0 0 0 0 0 0 0 0 0 0
77 20 0 0 0 0 0 0 0 0 0 0 0
78 23 0 0 0 0 0 0 0 0 0 0 0
79 21 0 0 0 0 0 0 0 0 0 0 0
80 18 0 0 0 0 0 0 0 0 0 0 0
81 15 0 0 0 0 0 0 0 0 0 0 0
82 17 0 0 0 0 0 0 0 0 0 0 0
83 21 0 0 0 0 0 0 0 0 0 0 0
84 20 0 0 0 0 0 0 0 0 0 0 0
85 17 0 0 0 0 0 0 0 0 0 0 0
86 20 0 0 0 0 0 0 0 0 0 0 0
87 12 0 0 0 0 0 0 0 0 0 0 0
88 18 0 0 0 0 0 0 0 0 0 0 0
89 25 0 0 0 0 0 0 0 0 0 0 0
90 17 0 0 0 0 0 0 0 0 0 0 0
91 18 0 0 0 0 0 0 0 0 0 0 0
92 19 0 0 0 0 0 0 0 0 0 0 0
93 16 0 0 0 0 0 0 0 0 0 0 0
94 23 0 0 0 0 0 0 0 0 0 0 0
95 18 0 0 0 0 0 0 0 0 0 0 0
96 22 0 0 0 0 0 0 0 0 0 0 0
97 13 0 0 0 0 0 0 0 0 0 0 0
98 15 0 0 0 0 0 0 0 0 0 0 0
99 16 0 0 0 0 0 0 0 0 0 0 0
100 13 0 0 0 0 0 0 0 0 0 0 0
