link load
2-1 0
1-2 0
11-1 0
1-11 0
11-2 0
2-11 0.00428571
11-10 0.00428571
10-11 0
3-2 0.00428571
2-3 0
4-3 0.00428571
3-4 0
5-4 0
4-5 0
6-5 0
5-6 0.0055102
7-6 -2.227333963525539e-17
6-7 0.0055102
8-4 0.00428571
4-8 0
8-7 0
7-8 0
9-3 0
3-9 0
9-8 0
8-9 0
10-9 0
9-10 0
