link load
2-1 1
1-2 0.754286
11-1 1
1-11 0.351837
11-2 0.52102
2-11 1
11-10 1
10-11 0.0514286
3-2 1
2-3 0.688571
4-3 0.53551
3-4 0.164694
5-4 0.140612
4-5 1
6-5 0.933673
5-6 1
7-6 0.984286
6-7 1
8-4 1
4-8 0.0269388
8-7 1
7-8 0
9-3 0.389184
3-9 0.608367
9-8 0.634898
8-9 1
10-9 0.045102
9-10 1
