AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 77 0 0 0 0 
4 115 0 0 0 0 
5 0 0 0 0 0 
6 115 0 0 0 0 
7 115 0 0 0 0 
8 0 0 0 0 0 
9 115 0 0 0 0 
10 0 0 0 0 0 
