#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
-2.311632367006193e-14 264.25 884 1642.75 645 658.7 628 30.3 1557 1590 7900
