AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 1 2 8 
2 2 14 0 0 7 
3 0 0 1 5 6 
4 46 0 3 1 4 
5 0 0 0 2 8 
6 0 0 0 0 10 
7 7 6 8 1 4 
8 0 0 0 1 9 
9 0 10 3 1 6 
10 0 0 5 4 5 
