link load
2-1 1
1-2 0
11-1 0.922449
1-11 0
11-2 0.928759
2-11 0.82551
11-10 0.82551
10-11 0.957126
3-2 1
2-3 0.78182
4-3 1
3-4 0.650204
5-4 1
4-5 1
6-5 1
5-6 1
7-6 1
6-7 1
8-4 0.349796
4-8 0
8-7 1
7-8 1
9-3 0.868384
3-9 1
9-8 1
8-9 1
10-9 0.82551
9-10 0.957126
