AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 8 2 5 
4 0 1 3 2 7 
5 0 1 6 1 6 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 7 1 6 
9 0 1 4 1 7 
10 0 0 0 0 0 
