link load
2-1 1
1-2 0.651837
11-1 1
1-11 1
11-2 0.580204
2-11 1
11-10 1
10-11 0.351633
3-2 1
2-3 0.387755
4-3 1
3-4 0.924694
5-4 0.0332653
4-5 1
6-5 0.518571
5-6 1
7-6 1
6-7 0.713469
8-4 1
4-8 0.307959
8-7 1
7-8 0.0414286
9-3 1
3-9 0.708571
9-8 0.164286
8-9 1
10-9 3.712223272542564e-18
9-10 1
