link load
2-1 1
1-2 0
11-1 0.926939
1-11 0
11-2 0
2-11 0
11-10 0
10-11 0.898367
3-2 0
2-3 0
4-3 0.898367
3-4 0
5-4 0.898367
4-5 0
6-5 0.898367
5-6 0
7-6 0.898367
6-7 0
8-4 0
4-8 0
8-7 0.898367
7-8 0
9-3 0
3-9 0.898367
9-8 0
8-9 0
10-9 0
9-10 0.898367
